관리기관명,소재지주소,설치목적구분,카메라대수,관리기관전화번호,위도,경도,데이터기준일자
세종특별자치시,세종특별자치시 연기면 수산리 521-13,차량방범,3,044-300-2454,36.542885,127.218074,2024-05-31
세종특별자치시,세종특별자치시 연기면 연기리 759-7,생활방범,1,044-300-2454,36.544369,127.27369,2024-05-31
세종특별자치시,세종특별자치시 연기면 수왕로 373,생활방범,4,044-300-2454,36.544556,127.237283,2024-05-31
세종특별자치시,세종특별자치시 연기면 눌왕리 652-5,생활방범,2,044-300-2454,36.543698,127.243868,2024-05-31
세종특별자치시,세종특별자치시 연기면 잣띠길 55,생활방범,3,044-300-2454,36.551754,127.282857,2024-05-31
세종특별자치시,세종특별자치시 연기면 보통리 1-7,생활방범,1,044-300-2454,36.549411,127.291039,2024-05-31
세종특별자치시,세종특별자치시 연기면 보통리 390-5,생활방범,2,044-300-2454,36.555063,127.274967,2024-05-31
세종특별자치시,세종특별자치시 연기면 서부길 14,생활방범,1,044-300-2454,36.545287,127.276622,2024-05-31
세종특별자치시,세종특별자치시 연기면 연기리 431-2,생활방범,1,044-300-2454,36.545783,127.278217,2024-05-31
세종특별자치시,세종특별자치시 연서면 연기리 451-1,생활방범,1,044-300-2454,36.546984,127.279796,2024-05-31
세종특별자치시,세종특별자치시 연기면 눌왕리 317-1,차량방범,3,044-300-2454,36.545135,127.254767,2024-05-31
세종특별자치시,세종특별자치시 연기면 연기리 441-21,생활방범,3,044-300-2454,36.54518,127.279788,2024-05-31
세종특별자치시,세종특별자치시 연기면 연기리 456-3,생활방범,3,044-300-2454,36.548464,127.278546,2024-05-31
세종특별자치시,세종특별자치시 연기면 보통리 388-2,생활방범,3,044-300-2454,36.554391,127.276743,2024-05-31
세종특별자치시,세종특별자치시 연기면 잣띠길 24,생활방범,2,044-300-2454,36.550263,127.279808,2024-05-31
세종특별자치시,세종특별자치시 연기면 연기리 453-2,생활방범,2,044-300-2454,36.548179,127.279364,2024-05-31
세종특별자치시,세종특별자치시 연기면 연기길 2,생활방범,2,044-300-2454,36.543412,127.277232,2024-05-31
세종특별자치시,세종특별자치시 연기면 연기리 427-5,생활방범,1,044-300-2454,36.544568,127.276901,2024-05-31
세종특별자치시,세종특별자치시 연기면 눌왕리 719-4,생활방범,2,044-300-2454,36.544227,127.252234,2024-05-31
세종특별자치시,세종특별자치시 연기면 수산리 134,생활방범,2,044-300-2454,36.541005,127.23083,2024-05-31
세종특별자치시,세종특별자치시 연기면 연기리 400-1,생활방범,3,044-300-2454,36.542725,127.279205,2024-05-31
세종특별자치시,세종특별자치시 연기면 눌왕리 134-5,생활방범,3,044-300-2454,36.544418,127.246695,2024-05-31
세종특별자치시,세종특별자치시 연기면 당산로 128-5,생활방범,2,044-300-2454,36.544833,127.277849,2024-05-31
세종특별자치시,세종특별자치시 연기면 연기리 49,생활방범,3,044-300-2454,36.542235,127.280188,2024-05-31
세종특별자치시,세종특별자치시 도움2로 20 (어진동),생활방범,1,044-300-2454,36.499651,127.261288,2024-05-31
세종특별자치시,세종특별자치시 가름로 238 (어진동),생활방범,1,044-300-2454,36.495593,127.26591,2024-05-31
세종특별자치시,세종특별자치시 가름로 188 (어진동),생활방범,1,044-300-2454,36.497368,127.260923,2024-05-31
세종특별자치시,세종특별자치시 한누리대로 435 (어진동),생활방범,1,044-300-2454,36.50266,127.260676,2024-05-31
세종특별자치시,세종특별자치시 어진동 한누리대로 393 (어진동),생활방범,1,044-300-2454,36.499433,127.259188,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.501111,127.280031,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.494496,127.271841,2024-05-31
세종특별자치시,세종특별자치시 어진동 613,생활방범,1,044-300-2454,36.504192,127.274382,2024-05-31
세종특별자치시,세종특별자치시 다솜3로 80 (어진동),생활방범,1,044-300-2454,36.502316,127.269425,2024-05-31
세종특별자치시,세종특별자치시 절재로 245 (어진동),생활방범,1,044-300-2454,36.50762,127.268027,2024-05-31
세종특별자치시,세종특별자치시 갈매로 398 (어진동),생활방범,1,044-300-2454,36.498572,127.264711,2024-05-31
세종특별자치시,세종특별자치시 갈매로 353 (어진동),생활방범,3,044-300-2454,36.496088,127.262268,2024-05-31
세종특별자치시,세종특별자치시 다정동 95,생활방범,1,044-300-2454,36.498484,127.251573,2024-05-31
세종특별자치시,세종특별자치시 다솜로 175(어진동),생활방범,1,044-300-2454,36.495882,127.26861,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.493866,127.269036,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.492072,127.267336,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.499962,127.280672,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.498162,127.277682,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.496289,127.275099,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.49526,127.27239,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.492767,127.27034,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.491835,127.269675,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.493051,127.271102,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.495246,127.27351,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.496583,127.273333,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.499162,127.280031,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.49466,127.269401,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.498457,127.270544,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.496724,127.270731,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.495837,127.270404,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.495425,127.269247,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.497289,127.275022,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.500537,127.280682,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.501678,127.27818,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.502045,127.274382,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.498812,127.271568,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.500201,127.272936,2024-05-31
세종특별자치시,세종특별자치시 세종동 1201,생활방범,1,044-300-2454,36.501986,127.275769,2024-05-31
세종특별자치시,세종특별자치시 도움7로 15 (어진동),생활방범,1,044-300-2454,36.50679,127.260807,2024-05-31
세종특별자치시,세종특별자치시 도움5로 5 (어진동),생활방범,1,044-300-2454,36.504668,127.260775,2024-05-31
세종특별자치시,세종특별자치시 도움3로 10 (어진동),생활방범,1,044-300-2454,36.502676,127.25923,2024-05-31
세종특별자치시,세종특별자치시 어진동 450-20,생활방범,1,044-300-2454,36.501771,127.258393,2024-05-31
세종특별자치시,세종특별자치시 어진동 297,생활방범,1,044-300-2454,36.500123,127.257235,2024-05-31
세종특별자치시,세종특별자치시 어진동 한누리대로 380,생활방범,1,044-300-2454,36.498235,127.257578,2024-05-31
세종특별자치시,세종특별자치시 다솜으로 40 (어진동),생활방범,1,044-300-2454,36.49626,127.257803,2024-05-31
세종특별자치시,세종특별자치시 나성동 한누리대로 340,생활방범,2,044-300-2454,36.495397,127.256269,2024-05-31
세종특별자치시,세종특별자치시 어진동 217-1,생활방범,1,044-300-2454,36.493543,127.261666,2024-05-31
세종특별자치시,세종특별자치시 어진동 갈매로 330,생활방범,1,044-300-2454,36.493103,127.263382,2024-05-31
세종특별자치시,세종특별자치시 갈매로 480 (어진동),생활방범,1,044-300-2454,36.505958,127.268093,2024-05-31
세종특별자치시,"세종특별자치시 갈매로 479 (어진동, 한뜰마을1단지)",생활방범,1,044-300-2454,36.506745,127.266628,2024-05-31
세종특별자치시,세종특별자치시 한누리대로 505 (어진동),생활방범,1,044-300-2454,36.508309,127.261252,2024-05-31
세종특별자치시,세종특별자치시 한누리대로 485 (어진동),생활방범,1,044-300-2454,36.506558,127.262204,2024-05-31
세종특별자치시,세종특별자치시 도움8로 10 (어진동),생활방범,1,044-300-2454,36.506398,127.262941,2024-05-31
세종특별자치시,세종특별자치시 도움8로 30 (어진동),생활방범,1,044-300-2454,36.506104,127.264802,2024-05-31
세종특별자치시,세종특별자치시 갈매로 470 (어진동),생활방범,1,044-300-2454,36.505178,127.267918,2024-05-31
세종특별자치시,세종특별자치시 다솜3로 95 (어진동),생활방범,1,044-300-2454,36.503326,127.269744,2024-05-31
세종특별자치시,세종특별자치시 도움8로 80 (어진동),생활방범,1,044-300-2454,36.504392,127.270153,2024-05-31
세종특별자치시,세종특별자치시 다솜으로 280 (어진동),생활방범,1,044-300-2454,36.503807,127.272339,2024-05-31
세종특별자치시,세종특별자치시 다솜으로 260 (어진동),생활방범,1,044-300-2454,36.501406,127.27239,2024-05-31
세종특별자치시,세종특별자치시 다솜2로 78 (어진동),생활방범,1,044-300-2454,36.503627,127.26408,2024-05-31
세종특별자치시,세종특별자치시 한누리대로 460 (어진동),생활방범,1,044-300-2454,36.504823,127.261115,2024-05-31
세종특별자치시,세종특별자치시 갈매로 445 (어진동),생활방범,1,044-300-2454,36.504002,127.266929,2024-05-31
세종특별자치시,세종특별자치시 다솜으로 295 (어진동),생활방범,2,044-300-2454,36.505385,127.272552,2024-05-31
세종특별자치시,세종특별자치시 절재로 215 (어진동),생활방범,1,044-300-2454,36.508394,127.264654,2024-05-31
세종특별자치시,세종특별자치시 도움6로 40 (어진동),생활방범,1,044-300-2454,36.503178,127.265599,2024-05-31
세종특별자치시,세종특별자치시 도움4로 9 (어진동),생활방범,1,044-300-2454,36.503423,127.261925,2024-05-31
세종특별자치시,세종특별자치시 도움2로 50 (어진동),생활방범,1,044-300-2454,36.501737,127.263225,2024-05-31
세종특별자치시,세종특별자치시 다솜으로 220 (어진동),생활방범,1,044-300-2454,36.499477,127.270851,2024-05-31
세종특별자치시,세종특별자치시 다솜2로 60 (어진동),생활방범,1,044-300-2454,36.5026,127.263541,2024-05-31
세종특별자치시,세종특별자치시 도움4로 75 (어진동),생활방범,1,044-300-2454,36.499928,127.26798,2024-05-31
세종특별자치시,세종특별자치시 갈매로 420 (어진동),생활방범,1,044-300-2454,36.500988,127.265852,2024-05-31
세종특별자치시,세종특별자치시 다솜으로 190 (어진동),생활방범,1,044-300-2454,36.497369,127.26939,2024-05-31
세종특별자치시,세종특별자치시 다솜3로 30 (어진동),생활방범,1,044-300-2454,36.498157,127.267412,2024-05-31
세종특별자치시,세종특별자치시 다솜3로 38 (어진동),생활방범,1,044-300-2454,36.498819,127.267691,2024-05-31
세종특별자치시,세종특별자치시 도움4로 38 (어진동),생활방범,1,044-300-2454,36.501158,127.264223,2024-05-31
세종특별자치시,세종특별자치시 한누리대로 385 (어진동),생활방범,3,044-300-2454,36.498409,127.258653,2024-05-31
세종특별자치시,세종특별자치시 다솜1로 70 (어진동),생활방범,1,044-300-2454,36.50457,127.25827,2024-05-31
세종특별자치시,세종특별자치시 갈매로 410 (어진동),생활방범,1,044-300-2454,36.499933,127.264939,2024-05-31
세종특별자치시,세종특별자치시 한누리대로 420 (어진동),생활방범,1,044-300-2454,36.501484,127.259572,2024-05-31
세종특별자치시,세종특별자치시 다솜1로 30 (어진동),생활방범,1,044-300-2454,36.501337,127.257048,2024-05-31
세종특별자치시,세종특별자치시 도움2로 29 (어진동),생활방범,1,044-300-2454,36.499418,127.262107,2024-05-31
세종특별자치시,세종특별자치시 가름로 172 (어진동),생활방범,1,044-300-2454,36.498148,127.259432,2024-05-31
세종특별자치시,세종특별자치시 가름로 258 (어진동),생활방범,2,044-300-2454,36.494242,127.267568,2024-05-31
세종특별자치시,세종특별자치시 다솜3로 40 (어진동),생활방범,1,044-300-2454,36.498919,127.266611,2024-05-31
세종특별자치시,세종특별자치시 도움2로 70 (어진동),생활방범,1,044-300-2454,36.498166,127.266166,2024-05-31
세종특별자치시,세종특별자치시 다솜1로 80 (어진동),생활방범,1,044-300-2454,36.505407,127.258521,2024-05-31
세종특별자치시,세종특별자치시 다솜1로 93 (어진동),생활방범,1,044-300-2454,36.506512,127.258422,2024-05-31
세종특별자치시,세종특별자치시 가름로 258 (어진동),생활방범,2,044-300-2454,36.495566,127.267684,2024-05-31
세종특별자치시,세종특별자치시 한누리대로 410 (어진동),생활방범,3,044-300-2454,36.500636,127.259078,2024-05-31
세종특별자치시,세종특별자치시 다솜2로 15 (어진동),생활방범,1,044-300-2454,36.498458,127.261223,2024-05-31
세종특별자치시,세종특별자치시 다솜1로 40 (어진동),생활방범,1,044-300-2454,36.502199,127.25739,2024-05-31
세종특별자치시,세종특별자치시 도움3로 35 (어진동),생활방범,3,044-300-2454,36.503546,127.256985,2024-05-31
세종특별자치시,세종특별자치시 다솜로 216 (세종동),생활방범,1,044-300-2454,36.49265,127.2693,2024-05-31
세종특별자치시,세종특별자치시 도움3로 45 (어진동),생활방범,3,044-300-2454,36.503671,127.255207,2024-05-31
세종특별자치시,세종특별자치시 가름로 140 (어진동),생활방범,4,044-300-2454,36.498541,127.255681,2024-05-31
세종특별자치시,세종특별자치시 한누리대로 360 (어진동),생활방범,1,044-300-2454,36.496312,127.256819,2024-05-31
세종특별자치시,세종특별자치시 갈매로 338 (어진동),생활방범,3,044-300-2454,36.493726,127.263031,2024-05-31
세종특별자치시,세종특별자치시 가름로 268 (어진동),생활방범,1,044-300-2454,36.493661,127.268391,2024-05-31
세종특별자치시,세종특별자치시 갈매로 370 (어진동),생활방범,3,044-300-2454,36.496659,127.26323,2024-05-31
세종특별자치시,세종특별자치시 가름로 225 (어진동),생활방범,1,044-300-2454,36.496968,127.265516,2024-05-31
세종특별자치시,세종특별자치시 다솜으로 50 (어진동),생활방범,1,044-300-2454,36.495702,127.258744,2024-05-31
세종특별자치시,세종특별자치시 절재로 305 (어진동),생활방범,1,044-300-2454,36.505764,127.27409,2024-05-31
세종특별자치시,세종특별자치시 다솜2로 35 (어진동),생활방범,1,044-300-2454,36.500297,127.262458,2024-05-31
세종특별자치시,세종특별자치시 갈매로 351(어진동),생활방범,3,044-300-2454,36.495028,127.261562,2024-05-31
세종특별자치시,세종특별자치시 어진동 711,생활방범,1,044-300-2454,36.508025,127.263152,2024-05-31
세종특별자치시,세종특별자치시 보듬 7로 145 (아름동),생활방범,1,044-300-2454,36.518952,127.243292,2024-05-31
세종특별자치시,세종특별자치시 보듬7로 55 (아름동),생활방범,1,044-300-2454,36.519373,127.253159,2024-05-31
세종특별자치시,세종특별자치시 달빛으로 180 (아름동),생활방범,1,044-300-2454,36.514934,127.251009,2024-05-31
세종특별자치시,세종특별자치시 달빛으로 215 (아름동),생활방범,1,044-300-2454,36.518038,127.252052,2024-05-31
세종특별자치시,"세종특별자치시 아름동 1456, 종촌동 651",생활방범,1,044-300-2454,36.507063,127.251546,2024-05-31
세종특별자치시,"세종특별자치시 아름동 1456, 종촌동 650",생활방범,1,044-300-2454,36.507444,127.249619,2024-05-31
세종특별자치시,세종특별자치시 아름동 보듬3로 110 (아름동),생활방범,1,044-300-2454,36.511595,127.24797,2024-05-31
세종특별자치시,세종특별자치시 절재로 40 (아름동),생활방범,1,044-300-2454,36.50863,127.245525,2024-05-31
세종특별자치시,세종특별자치시 보듬7로 120 (아름동),생활방범,1,044-300-2454,36.518866,127.246609,2024-05-31
세종특별자치시,세종특별자치시 달빛1로 190 (아름동),생활방범,1,044-300-2454,36.515583,127.245458,2024-05-31
세종특별자치시,세종특별자치시 보듬7로 95 (아름동),생활방범,1,044-300-2454,36.519087,127.249262,2024-05-31
세종특별자치시,세종특별자치시 달빛으로 230 (아름동),생활방범,1,044-300-2454,36.519391,127.252101,2024-05-31
세종특별자치시,세종특별자치시 달빛으로 195 (아름동),생활방범,1,044-300-2454,36.516183,127.251492,2024-05-31
세종특별자치시,세종특별자치시 달빛으로 115 (아름동),생활방범,1,044-300-2454,36.509407,127.250038,2024-05-31
세종특별자치시,세종특별자치시 보듬3로 140 (아름동),생활방범,1,044-300-2454,36.512097,127.243899,2024-05-31
세종특별자치시,세종특별자치시 달빛1로 107(아름동),생활방범,1,044-300-2454,36.509259,127.245652,2024-05-31
세종특별자치시,세종특별자치시 아름동 1129,생활방범,1,044-300-2454,36.520616,127.253486,2024-05-31
세종특별자치시,세종특별자치시 아름동 883,생활방범,1,044-300-2454,36.519765,127.248098,2024-05-31
세종특별자치시,세종특별자치시 아름동 804,생활방범,1,044-300-2454,36.522204,127.253921,2024-05-31
세종특별자치시,세종특별자치시 아름서길 35 (아름동),생활방범,1,044-300-2454,36.514633,127.243636,2024-05-31
세종특별자치시,세종특별자치시 보듬7로 145 (아름동),생활방범,1,044-300-2454,36.519362,127.243534,2024-05-31
세종특별자치시,세종특별자치시 보듬3로 120 (아름동),생활방범,4,044-300-2454,36.511945,127.246378,2024-05-31
세종특별자치시,세종특별자치시 달빛1로 155 (아름동),생활방범,1,044-300-2454,36.513374,127.245794,2024-05-31
세종특별자치시,세종특별자치시 달빛1로 175 (아름동),생활방범,1,044-300-2454,36.514891,127.245766,2024-05-31
세종특별자치시,세종특별자치시 보듬7로 125 (아름동),생활방범,1,044-300-2454,36.518589,127.245452,2024-05-31
세종특별자치시,세종특별자치시 달빛1로 170 (아름동),생활방범,1,044-300-2454,36.514949,127.24448,2024-05-31
세종특별자치시,세종특별자치시 보듬 7로 80 (아름동),생활방범,1,044-300-2454,36.519367,127.250927,2024-05-31
세종특별자치시,세종특별자치시 달빛으로 140 (아름동),생활방범,1,044-300-2454,36.511695,127.24988,2024-05-31
세종특별자치시,세종특별자치시 달빛1로 260 (아름동),생활방범,1,044-300-2454,36.521725,127.248027,2024-05-31
세종특별자치시,세종특별자치시 달빛1로 240 (아름동),생활방범,1,044-300-2454,36.520315,127.246417,2024-05-31
세종특별자치시,세종특별자치시 달빛으로 165 (아름동),생활방범,1,044-300-2454,36.513868,127.250424,2024-05-31
세종특별자치시,세종특별자치시 보듬3로 130 (아름동),생활방범,1,044-300-2454,36.51172,127.245306,2024-05-31
세종특별자치시,세종특별자치시 연동면 명학리 653-8,생활방범,3,044-300-2454,36.525759,127.351575,2024-05-31
세종특별자치시,세종특별자치시 소정면 운당리 300-13,생활방범,3,044-300-2454,36.706483,127.146215,2024-05-31
세종특별자치시,세종특별자치시 소정면 소정구길 254,생활방범,3,044-300-2454,36.725644,127.159912,2024-05-31
세종특별자치시,세종특별자치시 소정면 소정리 29-7,생활방범,3,044-300-2454,36.7191,127.1574,2024-05-31
세종특별자치시,세종특별자치시 소정면 대곡리 566,생활방범,3,044-300-2454,36.7277,127.1597,2024-05-31
세종특별자치시,세종특별자치시 소정면 대곡리 314-8,생활방범,1,044-300-2454,36.728487,127.167521,2024-05-31
세종특별자치시,세종특별자치시 소정면 대곡리 570-1,생활방범,4,044-300-2454,36.7248,127.15814,2024-05-31
세종특별자치시,세종특별자치시 소정면 운당리 311,생활방범,3,044-300-2454,36.70498,127.14745,2024-05-31
세종특별자치시,세종특별자치시 소정면 소정구길 167,생활방범,1,044-300-2454,36.718966,127.156629,2024-05-31
세종특별자치시,세종특별자치시 소정면 소정리 495일원,차량방범,4,044-300-2454,36.713731,127.142821,2024-05-31
세종특별자치시,세종특별자치시 소정면 대곡리 369-1,차량방범,3,044-300-2454,36.732936,127.168869,2024-05-31
세종특별자치시,세종특별자치시 소정면 고등리 674,생활방범,4,044-300-2454,36.70591,127.187712,2024-05-31
세종특별자치시,세종특별자치시 소정면 운당길 3,생활방범,3,044-300-2454,36.697208,127.15276,2024-05-31
세종특별자치시,세종특별자치시 소정면 대사동길 62,생활방범,2,044-300-2454,36.722093,127.165015,2024-05-31
세종특별자치시,세종특별자치시 소정면 소정리 38-2,생활방범,3,044-300-2454,36.720895,127.158243,2024-05-31
세종특별자치시,세종특별자치시 소정면 대곡리 375-4,차량방범,3,044-300-2454,36.732947,127.168595,2024-05-31
세종특별자치시,세종특별자치시 소정면 소정구길 204,생활방범,3,044-300-2454,36.722188,127.157819,2024-05-31
세종특별자치시,세종특별자치시 소정면 운당리 189,생활방범,2,044-300-2454,36.706783,127.148062,2024-05-31
세종특별자치시,세종특별자치시 소정면 운당리 198-1,생활방범,1,044-300-2454,36.705871,127.148951,2024-05-31
세종특별자치시,세종특별자치시 소정면 고등리 243-3,생활방범,2,044-300-2454,36.71673,127.194703,2024-05-31
세종특별자치시,세종특별자치시 소정면 소정리 583-1,생활방범,2,044-300-2454,36.720299,127.158809,2024-05-31
세종특별자치시,세종특별자치시 소정면 대곡리 483-12,생활방범,2,044-300-2454,36.724542,127.158941,2024-05-31
세종특별자치시,세종특별자치시 소정면 소정구길 185,생활방범,3,044-300-2454,36.720582,127.157226,2024-05-31
세종특별자치시,세종특별자치시 소정면 뒷고랑길 7,생활방범,3,044-300-2454,36.717064,127.156572,2024-05-31
세종특별자치시,세종특별자치시 소정면 소정리 646,생활방범,2,044-300-2454,36.71698,127.149205,2024-05-31
세종특별자치시,세종특별자치시 소정면 대곡리 559-41,생활방범,2,044-300-2454,36.726518,127.159191,2024-05-31
세종특별자치시,세종특별자치시 소정면 소정리 495일원,차량방범,3,044-300-2454,36.713989,127.142217,2024-05-31
세종특별자치시,세종특별자치시 소정면 맹골1길 13-4,생활방범,1,044-300-2454,36.72618,127.162636,2024-05-31
세종특별자치시,세종특별자치시 소정면 소정안골1길 89,생활방범,2,044-300-2454,36.71143,127.139939,2024-05-31
세종특별자치시,세종특별자치시 소정면 대곡리 457-5,생활방범,3,044-300-2454,36.726379,127.161531,2024-05-31
세종특별자치시,세종특별자치시 소정면 고등리 235-5,차량방범,3,044-300-2454,36.717395,127.190497,2024-05-31
세종특별자치시,세종특별자치시 소정면 고등리 235-5,차량방범,3,044-300-2454,36.717699,127.190649,2024-05-31
세종특별자치시,세종특별자치시 세종동 28-39,생활방범,3,044-300-2454,36.486806,127.294433,2024-05-31
세종특별자치시,세종특별자치시 세종동 28-19,생활방범,3,044-300-2454,36.491862,127.298164,2024-05-31
세종특별자치시,세종특별자치시 반곡동 771-34,생활방범,1,044-300-2454,36.489117,127.306418,2024-05-31
세종특별자치시,세종특별자치시 소담동 산 3,생활방범,2,044-300-2454,36.485986,127.304921,2024-05-31
세종특별자치시,세종특별자치시 소담동 49-3,생활방범,2,044-300-2454,36.484934,127.304276,2024-05-31
세종특별자치시,세종특별자치시 소담동 35-8,생활방범,1,044-300-2454,36.485842,127.303506,2024-05-31
세종특별자치시,세종특별자치시 소담동 114-6,생활방범,2,044-300-2454,36.487369,127.30359,2024-05-31
세종특별자치시,세종특별자치시 소담동508-5,생활방범,2,044-300-2454,36.486784,127.298956,2024-05-31
세종특별자치시,세종특별자치시 소담동510-2,생활방범,1,044-300-2454,36.487886,127.296068,2024-05-31
세종특별자치시,세종특별자치시 소담동9-113,생활방범,2,044-300-2454,36.483019,127.307038,2024-05-31
세종특별자치시,세종특별자치시 소담동511,생활방범,2,044-300-2454,36.487418,127.299467,2024-05-31
세종특별자치시,세종특별자치시 소담동308-3,생활방범,3,044-300-2454,36.490666,127.301096,2024-05-31
세종특별자치시,세종특별자치시 소담동501,생활방범,2,044-300-2454,36.485376,127.302345,2024-05-31
세종특별자치시,세종특별자치시 소담동37-4,생활방범,4,044-300-2454,36.487161,127.302983,2024-05-31
세종특별자치시,세종특별자치시 소담동9-181,생활방범,2,044-300-2454,36.484144,127.299605,2024-05-31
세종특별자치시,세종특별자치시 소담동332-4,생활방범,2,044-300-2454,36.487653,127.301775,2024-05-31
세종특별자치시,세종특별자치시 소담동344,생활방범,2,044-300-2454,36.487735,127.301104,2024-05-31
세종특별자치시,세종특별자치시 소담동 831,생활방범,2,044-300-2454,36.490416,127.303471,2024-05-31
세종특별자치시,세종특별자치시 소담동9-9,생활방범,2,044-300-2454,36.480312,127.308283,2024-05-31
세종특별자치시,세종특별자치시 소담동 산9,생활방범,2,044-300-2454,36.481872,127.307252,2024-05-31
세종특별자치시,세종특별자치시 소담동 32-88,생활방범,2,044-300-2454,36.479808,127.304318,2024-05-31
세종특별자치시,세종특별자치시 소담동32-15,생활방범,3,044-300-2454,36.48112,127.301214,2024-05-31
세종특별자치시,세종특별자치시 소담동37-4,생활방범,4,044-300-2454,36.485521,127.300386,2024-05-31
세종특별자치시,세종특별자치시 소담동36-9,생활방범,3,044-300-2454,36.486295,127.300949,2024-05-31
세종특별자치시,세종특별자치시 소담동510-4,생활방범,2,044-300-2454,36.486014,127.296217,2024-05-31
세종특별자치시,세종특별자치시 소담동32-20,생활방범,3,044-300-2454,36.481464,127.302585,2024-05-31
세종특별자치시,세종특별자치시 소담동9-159,생활방범,3,044-300-2454,36.48305,127.303395,2024-05-31
세종특별자치시,세종특별자치시 소담동9-197,생활방범,3,044-300-2454,36.482459,127.300928,2024-05-31
세종특별자치시,세종특별자치시 소담1로 16 (소담동),생활방범,3,044-300-2454,36.484297,127.30115,2024-05-31
세종특별자치시,세종특별자치시 소담3로 26 (소담동),생활방범,3,044-300-2454,36.486777,127.2979,2024-05-31
세종특별자치시,세종특별자치시 소담동509-6,생활방범,3,044-300-2454,36.487313,127.296932,2024-05-31
세종특별자치시,세종특별자치시 소담동288-6,생활방범,3,044-300-2454,36.490669,127.301073,2024-05-31
세종특별자치시,세종특별자치시 소담동367-2,생활방범,3,044-300-2454,36.488442,127.297604,2024-05-31
세종특별자치시,세종특별자치시 반곡동771-67,생활방범,2,044-300-2454,36.490094,127.302033,2024-05-31
세종특별자치시,세종특별자치시 소담동333-5,생활방범,2,044-300-2454,36.485766,127.29453,2024-05-31
세종특별자치시,세종특별자치시 소담동332-8,생활방범,2,044-300-2454,36.488544,127.302105,2024-05-31
세종특별자치시,세종특별자치시 소담동286-7,생활방범,3,044-300-2454,36.488387,127.300309,2024-05-31
세종특별자치시,세종특별자치시 세종동 631,생활방범,3,044-300-2454,36.513895,127.288,2024-05-31
세종특별자치시,세종특별자치시 세종동 29-11,생활방범,1,044-300-2454,36.484796,127.292701,2024-05-31
세종특별자치시,세종특별자치시 연기면 절재로 355,생활방범,1,044-300-2454,36.504442,127.279478,2024-05-31
세종특별자치시,세종특별자치시 세종동 644-564,생활방범,3,044-300-2454,36.515525,127.290495,2024-05-31
세종특별자치시,세종특별자치시 세종동 648-1,생활방범,3,044-300-2454,36.51501,127.289276,2024-05-31
세종특별자치시,세종특별자치시 세종동 825,생활방범,2,044-300-2454,36.503216,127.290461,2024-05-31
세종특별자치시,세종특별자치시 세종동 856-1,생활방범,2,044-300-2454,36.501924,127.296971,2024-05-31
세종특별자치시,세종특별자치시 세종동 114-456,생활방범,2,044-300-2454,36.500452,127.295742,2024-05-31
세종특별자치시,세종특별자치시 세종동 841,생활방범,2,044-300-2454,36.503605,127.284756,2024-05-31
세종특별자치시,세종특별자치시 세종동 810,생활방범,2,044-300-2454,36.50254,127.290865,2024-05-31
세종특별자치시,세종특별자치시 연기면 중앙수목원로 35,생활방범,1,044-300-2454,36.5026,127.275458,2024-05-31
세종특별자치시,세종특별자치시 연기면 중앙수목원로 60,생활방범,1,044-300-2454,36.501845,127.278285,2024-05-31
