파일명,컬럼명,null 수,범주값 길이(고정/가변),상이값 수,유일값 수,최빈값(mode),값 중복도 평균,최댓값,최솟값,평균(mean),중앙값(median),1분위수(1Q),3분위수(3Q),IQR,분산(variance),표준편차(standard deviation),범위(range),왜도(skewness),첨도(kurtosis)
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,경유_금일입고량,0,,2,2,0,182.5,430.0,0.0,1.178082191780822,0.0,0.0,0.0,0.0,506.5753424657532,22.507228671379185,430.0,19.104973174542796,365.00000000000017
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,경유_금일사용량,0,,4,4,0,91.25,200.0,0.0,1.2328767123287672,0.0,0.0,0.0,0.0,115.09671835014414,10.728313863331188,200.0,17.603074510371975,326.09147823172856
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,부생연료유_금일입고량,0,,5,5,0,73.0,29931.0,0.0,316.65479452054797,0.0,0.0,0.0,0.0,9084841.1827036,3014.1070290723915,29931.0,9.450399443313673,87.89962797580776
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,부생연료유_금일사용량,0,,89,89,0,4.101123595505618,13166.0,0.0,248.39178082191782,0.0,0.0,0.0,0.0,1016168.5960861025,1008.0518816440464,13166.0,8.127414067053117,84.37131313438623
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,시수사용량,0,,254,254,136,1.437007874015748,730.0,0.0,234.15342465753426,173.0,110.0,330.0,220.0,30002.959912690043,173.2136250780811,730.0,1.0082292757305134,-0.07132301464149027
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,전력_수전량,0,,220,220,0,1.6590909090909092,38664.0,0.0,16387.50410958904,21960.0,504.0,28476.0,27972.0,170669869.99792263,13064.06789625355,38664.0,-0.17390906549317706,-1.7316548538695227
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,전력_발전량,0,,127,127,0.0,2.874015748031496,41809.91,0.0,11427.104109589041,0.0,0.0,30517.5,30517.5,249758400.40277705,15803.74640402639,41809.91,0.7110956022044905,-1.4038588722342724
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,전력_매전량,0,,129,129,0.0,2.8294573643410854,10816.56,0.0,1014.3685479452055,0.0,0.0,1578.6,1578.6,3361212.990124532,1833.361118308265,10816.56,2.0933260279919583,4.430066901745025
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,스팀생산량,0,,324,324,0.0,1.126543209876543,1650.79,0.0,1220.087780821918,1439.1,1321.59,1483.34,161.75,239595.13988544644,489.4845655232108,1650.79,-1.7278342786224992,1.541840923658643
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,청라에너지스팀공급유량,0,,199,199,0.0,1.8341708542713568,1329.33,0.0,551.2349863013699,509.28,0.0,1097.93,1097.93,286391.7672118816,535.1558345116697,1329.33,0.04662267753031703,-1.8896506746611645
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,청라에너지스팀공급열량,0,,191,191,0.0,1.9109947643979057,860.7,0.0,360.64191780821915,327.6,0.0,715.4,715.4,122851.40656224605,350.5016498709329,860.7,0.04844092793900866,-1.89231567644856
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,응축수회수유량,0,,155,155,0.0,2.3548387096774195,1258.0,0.0,513.9512876712329,433.0,0.0,1018.0,1018.0,253189.67676454538,503.17956711749076,1258.0,0.0710322123724459,-1.88136085377822
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,응축수회수열량,0,,146,146,0.0,2.5,716.3,0.0,32.743013698630136,20.8,0.0,56.9,56.9,2272.9969634201548,47.675957918222835,716.3,8.161829155825478,115.25181363938897
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,청라에너지판매열량,0,,188,188,0.0,1.9414893617021276,770.5,0.0,329.7065753424658,305.5,0.0,655.6,655.6,102166.32572587694,319.6346754122227,770.5,0.03897225173672137,-1.899818881943545
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,로온도_1호기,0,,303,303,0.0,1.2046204620462047,1047.09,0.0,812.7289589041096,960.01,937.38,980.17,42.789999999999964,128345.06664067149,358.2527971149304,1047.09,-1.8253626192590995,1.3771115557543667
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,증기식_공기_예열기온도_1호기,0,,292,292,0.0,1.25,99.04,0.0,46.706794520547945,36.54,27.05,80.37,53.32000000000001,1031.098049312059,32.11071549050346,99.04,0.055349740157988235,-1.367167515520279
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,보일러온도_1호기,0,,260,260,0.0,1.4038461538461537,257.98,0.0,205.30049315068496,248.96,245.06,250.61,5.550000000000011,8999.735693162724,94.86693677547896,257.98,-1.7088873001412888,0.9349495562743213
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,집진시설온도_1호기,0,,258,258,0.0,1.4147286821705427,158.89,0.0,121.66046575342466,146.48,143.86,149.09,5.22999999999999,3163.0275181890675,56.240799409228416,158.89,-1.7054908017594652,0.9298516057746351
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,굴뚝온도_1호기,0,,269,269,0.0,1.3568773234200744,180.79,0.0,146.44857534246574,174.73,170.19,177.15,6.960000000000008,4162.013608953783,64.5136699386555,180.79,-1.831261720851743,1.3857054368276018
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,로온도_2호기,0,,302,302,0.0,1.2086092715231789,1039.7,0.0,808.827589041096,953.64,934.05,979.1,45.05000000000007,127085.52597603945,356.4905692666209,1039.7,-1.8263847708560594,1.3788220257341437
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,증기식_공기_예열기온도_2호기,0,,295,295,0.0,1.2372881355932204,110.49,0.0,50.11441095890412,39.34,31.14,88.68,57.540000000000006,1164.6157021932847,34.126466300999944,110.49,0.08575152199363488,-1.242620549934992
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,보일러온도_2호기,0,,277,277,0.0,1.3176895306859207,263.67,0.0,204.48405479452052,248.24,236.55,251.95,15.399999999999977,8954.17307637062,94.62649246574989,263.67,-1.6975749032751706,0.9156745273331861
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,집진시설온도_2호기,0,,275,275,0.0,1.3272727272727274,175.13,0.0,120.11161643835617,144.7,139.75,147.69,7.939999999999998,3094.241041610722,55.62590261389672,175.13,-1.690969595493765,0.9065603955399952
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,굴뚝온도_2호기,0,,245,245,0.0,1.489795918367347,180.11,0.0,146.8678904109589,175.11,172.58,176.55,3.969999999999999,4175.747913944001,64.62002718928552,180.11,-1.8406862889315736,1.4049347503801397
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,소각시설1호기_산소,0,,139,139,0.0,2.6258992805755397,11.87,0.0,8.840821917808219,10.38,10.02,10.74,0.7200000000000006,15.283002069847953,3.909348036418343,11.87,-1.7994892854604896,1.3304292069960195
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,소각시설1호기_일산화탄소,0,,249,249,0.0,1.465863453815261,31.31,0.0,4.267369863013698,3.4,1.88,5.72,3.84,15.292145261177156,3.910517262610812,31.31,1.9837185421116195,7.296188425077885
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,소각시설1호기_질소산화물,0,,26,26,0.0,14.038461538461538,2.71,0.0,0.036,0.0,0.0,0.0,0.0,0.03919549450549452,0.19797852031342825,2.71,9.321617831279042,105.95220246769195
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,소각시설1호기_염화수소,0,,166,166,0.0,2.1987951807228914,4.24,0.0,0.9058082191780822,0.58,0.3,1.06,0.76,0.9437321059762164,0.9714587515567588,4.24,1.5053203578390508,1.5108406623596289
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,소각시설1호기_먼지,0,,145,145,0.0,2.5172413793103448,2.46,0.0,1.1803561643835618,1.32,0.79,1.7,0.9099999999999999,0.4299990486226112,0.6557431270113406,2.46,-0.5699276548085408,-0.6825987676849232
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,소각시설1호기_유량,0,,288,288,0.0,1.2673611111111112,55876.0,0.0,40431.349972602744,49592.0,47314.0,51590.0,4276.0,406828806.3644455,20169.997678840857,55876.0,-1.4905467538438562,0.2849100518253742
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,소각시설2호기_산소,0,,160,160,0.0,2.28125,13.67,0.0,9.034301369863014,10.55,10.12,10.89,0.7700000000000014,16.190620183651983,4.0237569737313885,13.67,-1.7355376588429088,1.239912580376307
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,소각시설2호기_일산화탄소,0,,211,211,0.0,1.7298578199052133,14.92,0.0,4.772027397260274,5.41,4.12,6.11,1.9900000000000002,6.212319504741836,2.4924525080213336,14.92,-0.48580551231370805,0.9427756881796818
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,소각시설2호기_질소산화물,0,,9,9,0.0,40.55555555555556,0.1,0.0,0.0018082191780821918,0.0,0.0,0.0,0.0,9.946861357820286e-05,0.009973395288376114,0.1,7.483306382000401,60.5644959519547
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,소각시설2호기_염화수소,0,,141,141,0.0,2.5886524822695036,4.52,0.0,0.6926027397260275,0.2,0.04,0.9,0.86,0.9284149104320369,0.963542894962148,4.52,1.5466625282699076,1.3593695038967968
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,소각시설2호기_먼지,0,,120,120,0.0,3.0416666666666665,3.22,0.0,1.1454246575342466,1.28,0.93,1.48,0.5499999999999999,0.38894521752220407,0.623654726208504,3.22,-0.3563289819381601,0.3888252457190342
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,소각시설2호기_유량,0,,289,289,0.0,1.2629757785467128,60226.0,0.0,40322.42273972603,50008.0,42828.0,52272.0,9444.0,414500392.0402786,20359.28269955203,60226.0,-1.412000341497113,0.1532986707343067
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,폐수처리관리_산성농도,0,,87,87,8.19,4.195402298850575,8.53,6.67,8.049643835616438,8.05,7.86,8.26,0.39999999999999947,0.07815179587535727,0.2795564269970506,1.8599999999999994,-1.295789329490247,5.113971027717989
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,폐수처리관리_일산화탄소D,0,,1,1,0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,폐수처리관리_방류량,0,,1,1,0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_인천환경공단_청라사업소_소각시설_운영데이터_20221231.csv,폐수처리관리_재이용량,0,,261,261,0.0,1.3984674329501916,109.9,0.0,36.050410958904116,35.8,18.8,52.0,33.2,587.7780561493295,24.244134468966497,109.9,0.3815715560260491,-0.21965769876309782
26_전북특별자치도_대기오염측정망 운영결과_20210930.csv,측정지역,0,가변,44,44,고창군 심원면,8.704545454545455,,,,,,,,,,,,
26_전북특별자치도_대기오염측정망 운영결과_20210930.csv,오존(O3),0,,37,37,0.031,9.945945945945946,0.054,0.017,0.035915760869565216,0.034,0.02975,0.04325,0.013499999999999998,7.264956018244274e-05,0.008523471134604887,0.037,0.2252413119540799,-0.8886979501912533
26_전북특별자치도_대기오염측정망 운영결과_20210930.csv,이산화질소(NO2),0,,24,24,0.006,15.666666666666666,0.029,0.002,0.009946808510638299,0.009,0.007,0.012,0.005,2.015716312056735e-05,0.0044896729413808475,0.027000000000000003,0.9602932980499878,0.9309000119486117
26_전북특별자치도_대기오염측정망 운영결과_20210930.csv,이산화황(SO2),0,,6,6,0.002,62.833333333333336,0.006,0.001,0.0026923076923076926,0.003,0.002,0.003,0.001,7.189034369885448e-07,0.000847881735260611,0.005,1.2918061083651229,1.8466966456169223
26_전북특별자치도_대기오염측정망 운영결과_20210930.csv,일산화탄소(CO),0,,5,5,0.3,75.4,0.6,0.2,0.34907161803713527,0.3,0.3,0.4,0.10000000000000003,0.007293018793385594,0.08539917325937994,0.39999999999999997,0.6214665971412003,0.2621252869650328
26_전북특별자치도_대기오염측정망 운영결과_20210930.csv,미세먼지(PM10),0,,72,72,19.0,5.138888888888889,96.0,12.0,38.527027027027025,38.0,21.25,47.0,25.75,337.7675602431695,18.3784536956505,84.0,0.8122933960794025,0.19350774426762607
26_전북특별자치도_대기오염측정망 운영결과_20210930.csv,미세먼지(PM2_5),0,,33,33,24.0,11.181818181818182,37.0,5.0,18.943089430894307,19.0,12.0,24.0,12.0,55.65164369034998,7.460002928307064,32.0,0.10081925505434249,-0.8930610476486671
26_전북특별자치도_대기오염측정망 운영결과_20210930.csv,측정기준일,0,고정,10,10,2021-09-30,38.3,,,,,,,,,,,,
27_충청북도_분기별날씨현황_20240630.csv,구분,0,가변,11,11,"강수량(미리미터,올해)",1.0,,,,,,,,,,,,
27_충청북도_분기별날씨현황_20240630.csv,상순(4월),0,,11,11,9.7,1.0,80.9,9.7,30.845454545454547,16.9,12.600000000000001,44.55,31.949999999999996,746.1767272727272,27.316235598499425,71.2,1.1717895536603222,-0.5080686067565052
27_충청북도_분기별날씨현황_20240630.csv,중순(4월),0,,10,10,0.0,1.1,77.7,0.0,28.290909090909096,16.0,11.4,43.0,31.6,767.658909090909,27.706658208649216,77.7,0.9523942928722516,-0.47653304922375606
27_충청북도_분기별날씨현황_20240630.csv,하순(4월),0,,10,10,0.0,1.1,73.2,0.0,24.927272727272726,13.7,7.199999999999999,42.45,35.25,668.260181818182,25.850728845009034,73.2,0.9626500129066287,-0.5903319208029281
27_충청북도_분기별날씨현황_20240630.csv,상순(5월),0,,11,11,14.8,1.0,82.0,14.8,42.17272727272728,28.9,16.0,74.55000000000001,58.55000000000001,874.708181818182,29.57546587660424,67.2,0.4244917337731793,-1.97401035020527
27_충청북도_분기별날씨현황_20240630.csv,중순(5월),0,,9,9,0.0,1.2222222222222223,100.1,0.0,35.55454545454545,19.2,8.549999999999999,56.25,47.7,1361.8587272727273,36.903370134348535,100.1,0.8706686432498623,-0.6915798616723894
27_충청북도_분기별날씨현황_20240630.csv,하순(5월),0,,10,10,0.0,1.1,93.1,0.0,38.227272727272734,20.4,19.1,63.650000000000006,44.550000000000004,1116.060181818182,33.407486912639534,93.1,0.6098566218171645,-1.079393798458114
27_충청북도_분기별날씨현황_20240630.csv,상순(6월),0,,11,11,4.2,1.0,90.1,4.2,34.54545454545455,21.3,16.75,48.7,31.950000000000003,964.6127272727272,31.058215133402744,85.89999999999999,1.1041638676049943,-0.5903918564400805
27_충청북도_분기별날씨현황_20240630.csv,중순(6월),0,,10,10,0.0,1.1,100.6,0.0,34.75454545454545,22.8,9.55,53.7,44.150000000000006,1233.6367272727275,35.12316510898082,100.6,0.961975311164939,-0.4098773715585877
27_충청북도_분기별날씨현황_20240630.csv,하순(6월),0,,10,10,0.0,1.1,170.5,0.0,52.809090909090905,43.8,23.1,70.55,47.449999999999996,2517.6649090909095,50.17633813951462,170.5,1.3417772449207206,2.0642374750634858
28_한국환경공단_도로 재비산먼지 측정 정보_20240930.csv,측정일자,0,고정,12,12,2024-09-02,56.333333333333336,,,,,,,,,,,,
28_한국환경공단_도로 재비산먼지 측정 정보_20240930.csv,측정시간,0,고정,329,329,12:08,2.054711246200608,,,,,,,,,,,,
28_한국환경공단_도로 재비산먼지 측정 정보_20240930.csv,지역,0,고정,3,3,경기,225.33333333333334,,,,,,,,,,,,
28_한국환경공단_도로 재비산먼지 측정 정보_20240930.csv,지역명,0,가변,47,47,안산시 단원구,14.382978723404255,,,,,,,,,,,,
28_한국환경공단_도로 재비산먼지 측정 정보_20240930.csv,도로명,0,가변,573,573,중앙로,1.1797556719022688,,,,,,,,,,,,
28_한국환경공단_도로 재비산먼지 측정 정보_20240930.csv,시작점,0,가변,626,626,경기도 안산시단원구 고잔동 554-2도,1.0798722044728435,,,,,,,,,,,,
28_한국환경공단_도로 재비산먼지 측정 정보_20240930.csv,종점,0,가변,633,633,인천광역시 부평구 부평동 224-1도,1.0679304897314377,,,,,,,,,,,,
28_한국환경공단_도로 재비산먼지 측정 정보_20240930.csv,기온,0,,18,18,26,37.55555555555556,36.0,0.0,29.099112426035504,30.0,26.0,32.0,6.0,15.239051062897206,3.9037227184954113,36.0,-1.2760466153510408,7.47756709507862
28_한국환경공단_도로 재비산먼지 측정 정보_20240930.csv,습도,0,,52,52,57,13.0,86.0,0.0,57.18195266272189,56.0,49.0,65.0,16.0,135.61573307034828,11.645416826818535,86.0,0.2111469396397503,1.1256289271774147
28_한국환경공단_도로 재비산먼지 측정 정보_20240930.csv,재비산먼지 평균농도,0,,73,73,7,9.26027397260274,418.0,3.0,18.16715976331361,11.0,8.0,18.0,10.0,773.6357199211019,27.81430782746718,415.0,7.363382460843285,78.967718144574
28_한국환경공단_도로 재비산먼지 측정 정보_20240930.csv,오염범례,0,가변,5,5,매우좋음,135.2,,,,,,,,,,,,
29_한국환경공단_재활용가능자원 가격조사_20240926.csv,시점,0,고정,1,1,2024-09-10,26.0,,,,,,,,,,,,
29_한국환경공단_재활용가능자원 가격조사_20240926.csv,구분,0,가변,26,26,고무분말,1.0,,,,,,,,,,,,
29_한국환경공단_재활용가능자원 가격조사_20240926.csv,수도권,0,,21,21,52.5,1.0,2045.4,52.5,558.8095238095237,482.4,307.0,697.0,390.0,206719.1089047619,454.66373167953685,1992.9,1.8627985665893567,4.812477005820236
29_한국환경공단_재활용가능자원 가격조사_20240926.csv,강원,0,,11,11,120.2,1.0,1815.0,120.2,606.8727272727273,492.3,328.65,646.3,317.65,216459.68218181818,465.2522779974518,1694.8,1.986984370787864,4.584565250389164
29_한국환경공단_재활용가능자원 가격조사_20240926.csv,충북,0,,11,11,103.5,1.0,2058.8,103.5,652.3636363636364,502.4,390.4,750.45,360.05000000000007,289601.44654545456,538.1463058922309,1955.3000000000002,1.9311353590906488,4.813760799143561
29_한국환경공단_재활용가능자원 가격조사_20240926.csv,충남,0,,13,13,98.5,1.0,1989.8,98.5,595.5153846153847,484.4,335.8,724.3,388.49999999999994,235336.65974358973,485.11509948010246,1891.3,2.1486043655077975,5.828530074832635
29_한국환경공단_재활용가능자원 가격조사_20240926.csv,전북,0,,6,6,112.6,1.0,2079.8,112.6,655.35,470.5,231.02499999999998,603.25,372.225,528594.8310000001,727.0452743811765,1967.2000000000003,2.023482908895241,4.4450845069187395
29_한국환경공단_재활용가능자원 가격조사_20240926.csv,전남,0,,13,13,138.5,1.0,2088.0,138.5,597.6230769230768,470.4,331.0,651.8,320.79999999999995,249162.78858974355,499.1620864906945,1949.5,2.4640062415176867,7.253853534496942
29_한국환경공단_재활용가능자원 가격조사_20240926.csv,경북,0,,12,12,106.0,1.0,2276.8,106.0,628.8916666666668,453.75,351.625,678.925,327.29999999999995,332998.1335606061,577.0599046551459,2170.8,2.393673364039874,6.686107753735822
29_한국환경공단_재활용가능자원 가격조사_20240926.csv,경남,0,,15,15,100.9,1.0,2160.1,100.9,564.3066666666667,494.7,320.4,635.2,314.80000000000007,236158.79495238094,485.9617216946011,2059.2,2.763603315550713,9.200772882018413
29_한국환경공단_재활용가능자원 가격조사_20240926.csv,데이터 기준일,0,고정,1,1,2024-09-26,26.0,,,,,,,,,,,,
2_전국관광지정보표준데이터.csv,관광지명,0,가변,818,818,뿌리공원,1.0012224938875305,,,,,,,,,,,,
2_전국관광지정보표준데이터.csv,관광지구분,0,가변,2,2,관광지,409.5,,,,,,,,,,,,
2_전국관광지정보표준데이터.csv,소재지도로명주소,0,가변,721,721,부산광역시 사하구 몰운대1길 14(다대동),1.0374479889042996,,,,,,,,,,,,
2_전국관광지정보표준데이터.csv,소재지지번주소,0,가변,667,667,전라남도 곡성군 곡성읍 월봉리 327,1.0374812593703149,,,,,,,,,,,,
2_전국관광지정보표준데이터.csv,위도,0,,799,799,35.04638172,1.0250312891113893,38.51438609,33.23342738,35.98301238147509,35.55690191,35.117233639999995,37.032319154,1.9150855140000047,1.2276751312332952,1.108005023108332,5.28095871,0.34860375600159565,-0.878582645662918
2_전국관광지정보표준데이터.csv,경도,0,,796,796,127.261342,1.028894472361809,129.5665319,126.0725117,127.69295965562746,127.4474457,126.98271199999999,128.54099282355,1.5582808235500067,0.7510625759594193,0.8666386651652574,3.4940201999999942,0.321218526950753,-1.1806960749407296
2_전국관광지정보표준데이터.csv,면적,0,,739,739,0.0,1.108254397834912,47920000.0,0.0,472022.42509152624,21768.0,1845.2,184658.0,182812.8,6210989592207.086,2492185.7058026567,47920000.0,12.675969283645271,199.9301852124531
2_전국관광지정보표준데이터.csv,공공편익시설정보,0,가변,363,363,화장실,2.256198347107438,,,,,,,,,,,,
2_전국관광지정보표준데이터.csv,숙박시설정보,0,가변,149,149,N,1.6174496644295302,,,,,,,,,,,,
2_전국관광지정보표준데이터.csv,운동및오락시설정보,0,가변,178,178,N,1.3146067415730338,,,,,,,,,,,,
2_전국관광지정보표준데이터.csv,휴양및문화시설정보,0,가변,286,286,N,1.3041958041958042,,,,,,,,,,,,
2_전국관광지정보표준데이터.csv,접객시설정보,0,가변,109,109,N,1.9541284403669725,,,,,,,,,,,,
2_전국관광지정보표준데이터.csv,지원시설정보,0,가변,42,42,Y,2.4523809523809526,,,,,,,,,,,,
2_전국관광지정보표준데이터.csv,지정일자,0,고정,590,590,2021-09-01,1.388135593220339,,,,,,,,,,,,
2_전국관광지정보표준데이터.csv,수용인원수,0,,143,143,10000,5.7272727272727275,1000000.0,0.0,16955.672771672773,680.0,100.0,5000.0,4900.0,6786810878.621397,82382.10290239863,1000000.0,8.297866315628534,76.3915163831285
2_전국관광지정보표준데이터.csv,주차가능수,0,,236,236,0,3.4703389830508473,24000.0,0.0,327.85103785103786,91.0,20.0,298.5,278.5,1201707.1489322938,1096.2240413949576,24000.0,14.524311413807013,282.11036584606853
2_전국관광지정보표준데이터.csv,관광지소개,0,가변,781,781,Y,1.0486555697823303,,,,,,,,,,,,
2_전국관광지정보표준데이터.csv,관리기관전화번호,0,가변,616,616,02-2199-7240,1.3295454545454546,,,,,,,,,,,,
2_전국관광지정보표준데이터.csv,관리기관명,0,가변,332,332,서울특별시 용산구청 문화진흥과,2.466867469879518,,,,,,,,,,,,
2_전국관광지정보표준데이터.csv,데이터기준일자,0,고정,130,130,2023-08-01,6.3,,,,,,,,,,,,
2_전국관광지정보표준데이터.csv,제공기관코드,0,고정,158,158,4860000,5.1835443037974684,,,,,,,,,,,,
2_전국관광지정보표준데이터.csv,제공기관명,0,가변,158,158,전라남도 곡성군,5.1835443037974684,,,,,,,,,,,,
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,지사,0,고정,12,12,부산지사,1.8333333333333333,,,,,,,,,,,,
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,선박명,0,가변,22,22,군산청해호,1.0,,,,,,,,,,,,
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,1월,0,,21,21,15.0,1.0476190476190477,22.0,0.9,7.603636363636365,6.5,2.3499999999999996,11.275,8.925,39.187890909090896,6.260023235507269,21.1,0.8709123581123364,-0.020169248864136957
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,2월,0,,20,20,3.0,1.1,35.8,0.43,8.653636363636364,3.725,2.3499999999999996,12.5,10.15,101.90110043290045,10.0946074927607,35.37,1.5796955868886757,1.6014436127251424
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,3월,0,,21,21,4.0,1.0476190476190477,42.0,0.3,11.849545454545455,4.15,2.71,22.025,19.314999999999998,169.63415692640692,13.024367812926926,41.7,1.1480372748145076,0.0007245625044589588
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,4월,0,,21,21,3.0,1.0476190476190477,49.0,0.14,13.118181818181817,6.75,3.0,17.875,14.875,199.15581558441556,14.112257635984951,48.86,1.249528979024529,0.630484178837154
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,5월,0,,21,21,10.6,1.0476190476190477,63.0,0.0,14.882727272727273,10.6,3.4325,22.25,18.8175,239.6282588744588,15.479930842043798,63.0,1.8077192160631959,3.5531138851126487
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,6월,0,,21,21,0.85,1.0476190476190477,62.0,0.15,14.108181818181817,9.0,1.7625000000000002,20.375,18.6125,279.10409177489174,16.706408703694873,61.85,1.763707511532884,2.968850537564813
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,7월,0,,22,22,3.1,1.0,285.0,3.1,67.07318181818181,35.665,17.9,111.19999999999999,93.29999999999998,5813.057737012987,76.2434111055702,281.9,1.6269310391803975,2.104976274529978
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,8월,0,,22,22,0.4,1.0,235.0,0.4,52.935454545454554,32.075,12.6375,58.95,46.3125,3744.5651307359317,61.19285195785478,234.6,1.790288689587723,2.9779911838542077
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,9월,0,,21,21,0.0,1.0476190476190477,196.0,0.0,23.627272727272725,11.1,1.7025,22.375,20.6725,1889.7401636363634,43.471141733756696,196.0,3.394771438461797,12.614364990670841
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,10월,0,,22,22,0.0,1.0,78.0,0.0,15.392272727272728,6.449999999999999,1.855,23.525,21.669999999999998,398.58379935064943,19.964563590287902,78.0,1.8264058127718965,3.4741300035197415
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,11월,0,,21,21,0.1,1.0476190476190477,63.5,0.01,12.138181818181819,4.95,0.7875,11.925,11.137500000000001,301.9367108225108,17.376326160109645,63.49,1.7748931838663726,2.5386855134053175
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,12월,0,,16,16,0.0,1.375,43.5,0.0,3.924090909090909,0.45,0.0075,2.0999999999999996,2.0925,94.77662532467534,9.735328721962876,43.5,3.6391232187985407,14.134413634580108
30_해양환경공단_해양부유쓰레기 수거처리 정보_20231231.csv,Unnamed: 14,0,,0,0,,,,,,,,,,,,,,
31_건강보험심사평가원_요양기관 개설 현황_20231231.csv,암호화된요양기호,0,가변,101536,101536,2024.01.01. 이후 폐업된 요양기관(요양기호없음),1.002225811534825,,,,,,,,,,,,
31_건강보험심사평가원_요양기관 개설 현황_20231231.csv,요양기관명,0,가변,64401,64401,우리약국,1.5801307433114393,,,,,,,,,,,,
31_건강보험심사평가원_요양기관 개설 현황_20231231.csv,요양종별,0,가변,16,16,의원,6360.125,,,,,,,,,,,,
31_건강보험심사평가원_요양기관 개설 현황_20231231.csv,시도명,0,가변,17,17,서울특별시,5986.0,,,,,,,,,,,,
31_건강보험심사평가원_요양기관 개설 현황_20231231.csv,시군구명,0,가변,228,228,강남구,446.32456140350877,,,,,,,,,,,,
31_건강보험심사평가원_요양기관 개설 현황_20231231.csv,도로명주소,0,가변,95393,95393,"경상남도 창원시 성산구 동산로 124 (상남동, 성원그랜드쇼핑)",1.0667659052551026,,,,,,,,,,,,
31_건강보험심사평가원_요양기관 개설 현황_20231231.csv,표시과목명,0,가변,28,28,해당사항없음,3634.3571428571427,,,,,,,,,,,,
31_건강보험심사평가원_요양기관 개설 현황_20231231.csv,개설일자,0,고정,13168,13168,1988-01-01,7.727976913730255,,,,,,,,,,,,
33_광주광역시 광주보건환경연구원 수질측정망 실태조사_20240903.csv,구분,0,가변,17,17,1하수처리장,1.0,,,,,,,,,,,,
33_광주광역시 광주보건환경연구원 수질측정망 실태조사_20240903.csv,채수일시,0,고정,2,2,2024-09-02,8.5,,,,,,,,,,,,
