fk_table,fk_column,pk_table,pk_column,fk_unique_count,pk_unique_count,matching_unique_count,non_matching_unique_count,fk_match_percentage,pk_match_percentage
store,store_id,staff,address_id,2,2,0,2,0.0,0.0
store,store_id,staff,first_name,2,2,0,2,0.0,0.0
store,manager_staff_id,customer,address_id,2,599,0,2,0.0,0.0
store,manager_staff_id,staff,username,2,2,0,2,0.0,0.0
store,manager_staff_id,staff,address_id,2,2,0,2,0.0,0.0
store,manager_staff_id,staff,first_name,2,2,0,2,0.0,0.0
store,address_id,customer,address_id,2,599,0,2,0.0,0.0
store,address_id,staff,username,2,2,0,2,0.0,0.0
store,address_id,staff,address_id,2,2,0,2,0.0,0.0
store,address_id,staff,first_name,2,2,0,2,0.0,0.0
film,rental_duration,staff,address_id,5,2,2,3,40.0,100.0
film,rating,staff,store_id,5,2,2,3,40.0,100.0
film,rating,staff,address_id,5,2,2,3,40.0,100.0
film,rating,staff,staff_id,5,2,2,3,40.0,100.0
film,rating,staff_list,ID,5,2,2,3,40.0,100.0
film,rating,staff_list,SID,5,2,2,3,40.0,100.0
film,rating,store,store_id,5,2,2,3,40.0,100.0
film,rating,store,address_id,5,2,2,3,40.0,100.0
film,rating,store,manager_staff_id,5,2,2,3,40.0,100.0
film_list,rating,staff,store_id,5,2,2,3,40.0,100.0
film_list,rating,staff,address_id,5,2,2,3,40.0,100.0
film_list,rating,staff,staff_id,5,2,2,3,40.0,100.0
film_list,rating,staff_list,ID,5,2,2,3,40.0,100.0
film_list,rating,staff_list,SID,5,2,2,3,40.0,100.0
film_list,rating,store,store_id,5,2,2,3,40.0,100.0
film_list,rating,store,address_id,5,2,2,3,40.0,100.0
film_list,rating,store,manager_staff_id,5,2,2,3,40.0,100.0
nicer_but_slower_film_list,rating,staff,store_id,5,2,2,3,40.0,100.0
nicer_but_slower_film_list,rating,staff,address_id,5,2,2,3,40.0,100.0
nicer_but_slower_film_list,rating,staff,staff_id,5,2,2,3,40.0,100.0
nicer_but_slower_film_list,rating,staff_list,ID,5,2,2,3,40.0,100.0
nicer_but_slower_film_list,rating,staff_list,SID,5,2,2,3,40.0,100.0
nicer_but_slower_film_list,rating,store,store_id,5,2,2,3,40.0,100.0
nicer_but_slower_film_list,rating,store,address_id,5,2,2,3,40.0,100.0
nicer_but_slower_film_list,rating,store,manager_staff_id,5,2,2,3,40.0,100.0
film,rental_rate,customer,customer_id,3,599,0,3,0.0,0.0
film,rental_rate,customer,address_id,3,599,0,3,0.0,0.0
film,rental_rate,inventory,inventory_id,3,4581,0,3,0.0,0.0
film,rental_rate,payment,payment_id,3,16044,0,3,0.0,0.0
film,rental_rate,staff,store_id,3,2,0,3,0.0,0.0
film,rental_rate,staff,username,3,2,0,3,0.0,0.0
film,rental_rate,staff,address_id,3,2,0,3,0.0,0.0
film,rental_rate,staff,first_name,3,2,0,3,0.0,0.0
film,rental_rate,staff,staff_id,3,2,0,3,0.0,0.0
film,rental_rate,staff_list,ID,3,2,0,3,0.0,0.0
film,rental_rate,staff_list,SID,3,2,0,3,0.0,0.0
film,rental_rate,store,store_id,3,2,0,3,0.0,0.0
film,rental_rate,store,address_id,3,2,0,3,0.0,0.0
film,rental_rate,store,manager_staff_id,3,2,0,3,0.0,0.0
film,rental_rate,inventory,film_id,3,958,0,3,0.0,0.0
film,rental_rate,payment,customer_id,3,599,0,3,0.0,0.0
film_list,price,customer,customer_id,3,599,0,3,0.0,0.0
film_list,price,customer,address_id,3,599,0,3,0.0,0.0
film_list,price,inventory,inventory_id,3,4581,0,3,0.0,0.0
film_list,price,payment,payment_id,3,16044,0,3,0.0,0.0
film_list,price,staff,store_id,3,2,0,3,0.0,0.0
film_list,price,staff,username,3,2,0,3,0.0,0.0
film_list,price,staff,address_id,3,2,0,3,0.0,0.0
film_list,price,staff,first_name,3,2,0,3,0.0,0.0
film_list,price,staff,staff_id,3,2,0,3,0.0,0.0
film_list,price,staff_list,ID,3,2,0,3,0.0,0.0
film_list,price,staff_list,SID,3,2,0,3,0.0,0.0
film_list,price,store,store_id,3,2,0,3,0.0,0.0
film_list,price,store,address_id,3,2,0,3,0.0,0.0
film_list,price,store,manager_staff_id,3,2,0,3,0.0,0.0
film_list,price,inventory,film_id,3,958,0,3,0.0,0.0
film_list,price,payment,customer_id,3,599,0,3,0.0,0.0
nicer_but_slower_film_list,price,customer,customer_id,3,599,0,3,0.0,0.0
nicer_but_slower_film_list,price,customer,address_id,3,599,0,3,0.0,0.0
nicer_but_slower_film_list,price,inventory,inventory_id,3,4581,0,3,0.0,0.0
nicer_but_slower_film_list,price,payment,payment_id,3,16044,0,3,0.0,0.0
nicer_but_slower_film_list,price,staff,store_id,3,2,0,3,0.0,0.0
nicer_but_slower_film_list,price,staff,username,3,2,0,3,0.0,0.0
nicer_but_slower_film_list,price,staff,address_id,3,2,0,3,0.0,0.0
nicer_but_slower_film_list,price,staff,first_name,3,2,0,3,0.0,0.0
nicer_but_slower_film_list,price,staff,staff_id,3,2,0,3,0.0,0.0
nicer_but_slower_film_list,price,staff_list,ID,3,2,0,3,0.0,0.0
nicer_but_slower_film_list,price,staff_list,SID,3,2,0,3,0.0,0.0
nicer_but_slower_film_list,price,store,store_id,3,2,0,3,0.0,0.0
nicer_but_slower_film_list,price,store,address_id,3,2,0,3,0.0,0.0
nicer_but_slower_film_list,price,store,manager_staff_id,3,2,0,3,0.0,0.0
nicer_but_slower_film_list,price,inventory,film_id,3,958,0,3,0.0,0.0
nicer_but_slower_film_list,price,payment,customer_id,3,599,0,3,0.0,0.0
address,address_id,customer,address_id,603,599,599,4,99.33665008291874,100.0
actor,actor_id,customer,address_id,200,599,196,4,98.0,32.7212020033389
actor_info,actor_id,customer,address_id,200,599,196,4,98.0,32.7212020033389
film_actor,actor_id,customer,address_id,200,599,196,4,98.0,32.7212020033389
city,country_id,customer,address_id,109,599,105,4,96.3302752293578,17.529215358931552
country,country_id,customer,address_id,109,599,105,4,96.3302752293578,17.529215358931552
category,category_id,customer,address_id,16,599,12,4,75.0,2.003338898163606
film_category,category_id,customer,address_id,16,599,12,4,75.0,2.003338898163606
film,special_features,customer,address_id,15,599,11,4,73.33333333333333,1.8363939899833055
language,language_id,customer,address_id,6,599,2,4,33.33333333333333,0.333889816360601
language,language_id,staff,store_id,6,2,2,4,33.33333333333333,100.0
language,language_id,staff,address_id,6,2,2,4,33.33333333333333,100.0
language,language_id,staff,staff_id,6,2,2,4,33.33333333333333,100.0
language,language_id,staff_list,ID,6,2,2,4,33.33333333333333,100.0
language,language_id,staff_list,SID,6,2,2,4,33.33333333333333,100.0
language,language_id,store,store_id,6,2,2,4,33.33333333333333,100.0
language,language_id,store,address_id,6,2,2,4,33.33333333333333,100.0
language,language_id,store,manager_staff_id,6,2,2,4,33.33333333333333,100.0
film,rating,customer,address_id,5,599,1,4,20.0,0.1669449081803005
film_list,rating,customer,address_id,5,599,1,4,20.0,0.1669449081803005
nicer_but_slower_film_list,rating,customer,address_id,5,599,1,4,20.0,0.1669449081803005
film,rating,inventory,inventory_id,5,4581,5,5,100.0,0.10914647456887142
film,rating,payment,payment_id,5,16044,5,5,100.0,0.031164298180004983
film,rating,inventory,film_id,5,958,5,5,100.0,0.5219206680584552
film,rating,payment,customer_id,5,599,5,5,100.0,0.8347245409015025
film_list,rating,payment,payment_id,5,16044,5,5,100.0,0.031164298180004983
nicer_but_slower_film_list,rating,payment,payment_id,5,16044,5,5,100.0,0.031164298180004983
payment,rental_id,payment,payment_id,16044,16044,16039,5,99.96883570182,99.96883570182
rental,rental_id,payment,payment_id,16044,16044,16039,5,99.96883570182,99.96883570182
film,rental_duration,staff,store_id,5,2,0,5,0.0,0.0
film,rental_duration,staff,username,5,2,0,5,0.0,0.0
film,rental_duration,staff,first_name,5,2,0,5,0.0,0.0
film,rental_duration,staff,staff_id,5,2,0,5,0.0,0.0
film,rental_duration,staff_list,ID,5,2,0,5,0.0,0.0
film,rental_duration,staff_list,SID,5,2,0,5,0.0,0.0
film,rental_duration,store,store_id,5,2,0,5,0.0,0.0
film,rental_duration,store,address_id,5,2,0,5,0.0,0.0
film,rental_duration,store,manager_staff_id,5,2,0,5,0.0,0.0
film,rating,staff,username,5,2,0,5,0.0,0.0
film,rating,staff,first_name,5,2,0,5,0.0,0.0
film_list,rating,staff,username,5,2,0,5,0.0,0.0
film_list,rating,staff,first_name,5,2,0,5,0.0,0.0
nicer_but_slower_film_list,rating,staff,username,5,2,0,5,0.0,0.0
nicer_but_slower_film_list,rating,staff,first_name,5,2,0,5,0.0,0.0
address,address_id,customer,customer_id,603,599,597,6,99.00497512437812,99.6661101836394
address,address_id,payment,customer_id,603,599,597,6,99.00497512437812,99.6661101836394
city,city_id,customer,address_id,600,599,594,6,99.0,99.1652754590985
address,city_id,customer,address_id,599,599,593,6,98.9983305509182,98.9983305509182
customer,customer_id,customer,address_id,599,599,593,6,98.9983305509182,98.9983305509182
customer,address_id,customer,customer_id,599,599,593,6,98.9983305509182,98.9983305509182
customer,address_id,payment,customer_id,599,599,593,6,98.9983305509182,98.9983305509182
customer_list,ID,customer,address_id,599,599,593,6,98.9983305509182,98.9983305509182
payment,customer_id,customer,address_id,599,599,593,6,98.9983305509182,98.9983305509182
rental,customer_id,customer,address_id,599,599,593,6,98.9983305509182,98.9983305509182
film,length,inventory,film_id,140,958,134,6,95.71428571428572,13.987473903966595
film_list,length,inventory,film_id,140,958,134,6,95.71428571428572,13.987473903966595
nicer_but_slower_film_list,length,inventory,film_id,140,958,134,6,95.71428571428572,13.987473903966595
language,language_id,staff,username,6,2,0,6,0.0,0.0
language,language_id,staff,first_name,6,2,0,6,0.0,0.0
language,name,customer,customer_id,6,599,0,6,0.0,0.0
language,name,customer,address_id,6,599,0,6,0.0,0.0
language,name,inventory,inventory_id,6,4581,0,6,0.0,0.0
language,name,payment,payment_id,6,16044,0,6,0.0,0.0
language,name,staff,store_id,6,2,0,6,0.0,0.0
language,name,staff,username,6,2,0,6,0.0,0.0
language,name,staff,address_id,6,2,0,6,0.0,0.0
language,name,staff,first_name,6,2,0,6,0.0,0.0
language,name,staff,staff_id,6,2,0,6,0.0,0.0
language,name,staff_list,ID,6,2,0,6,0.0,0.0
language,name,staff_list,SID,6,2,0,6,0.0,0.0
language,name,store,store_id,6,2,0,6,0.0,0.0
language,name,store,address_id,6,2,0,6,0.0,0.0
language,name,store,manager_staff_id,6,2,0,6,0.0,0.0
language,name,inventory,film_id,6,958,0,6,0.0,0.0
language,name,payment,customer_id,6,599,0,6,0.0,0.0
city,country_id,inventory,film_id,109,958,102,7,93.57798165137615,10.647181628392484
country,country_id,inventory,film_id,109,958,102,7,93.57798165137615,10.647181628392484
film,special_features,staff,store_id,15,2,2,13,13.333333333333334,100.0
film,special_features,staff,address_id,15,2,2,13,13.333333333333334,100.0
film,special_features,staff,staff_id,15,2,2,13,13.333333333333334,100.0
film,special_features,staff_list,ID,15,2,2,13,13.333333333333334,100.0
film,special_features,staff_list,SID,15,2,2,13,13.333333333333334,100.0
film,special_features,store,store_id,15,2,2,13,13.333333333333334,100.0
film,special_features,store,address_id,15,2,2,13,13.333333333333334,100.0
film,special_features,store,manager_staff_id,15,2,2,13,13.333333333333334,100.0
actor,actor_id,inventory,film_id,200,958,186,14,93.0,19.41544885177453
actor_info,actor_id,inventory,film_id,200,958,186,14,93.0,19.41544885177453
film_actor,actor_id,inventory,film_id,200,958,186,14,93.0,19.41544885177453
category,category_id,staff,store_id,16,2,2,14,12.5,100.0
category,category_id,staff,address_id,16,2,2,14,12.5,100.0
category,category_id,staff,staff_id,16,2,2,14,12.5,100.0
category,category_id,staff_list,ID,16,2,2,14,12.5,100.0
category,category_id,staff_list,SID,16,2,2,14,12.5,100.0
category,category_id,store,store_id,16,2,2,14,12.5,100.0
category,category_id,store,address_id,16,2,2,14,12.5,100.0
category,category_id,store,manager_staff_id,16,2,2,14,12.5,100.0
film_category,category_id,staff,store_id,16,2,2,14,12.5,100.0
film_category,category_id,staff,address_id,16,2,2,14,12.5,100.0
film_category,category_id,staff,staff_id,16,2,2,14,12.5,100.0
film_category,category_id,staff_list,ID,16,2,2,14,12.5,100.0
film_category,category_id,staff_list,SID,16,2,2,14,12.5,100.0
film_category,category_id,store,store_id,16,2,2,14,12.5,100.0
film_category,category_id,store,address_id,16,2,2,14,12.5,100.0
film_category,category_id,store,manager_staff_id,16,2,2,14,12.5,100.0
film,special_features,inventory,inventory_id,15,4581,15,15,100.0,0.3274394237066143
film,special_features,payment,payment_id,15,16044,15,15,100.0,0.09349289454001496
film,special_features,payment,customer_id,15,599,15,15,100.0,2.5041736227045077
film,special_features,inventory,film_id,15,958,14,15,93.33333333333333,1.4613778705636742
film,special_features,staff,username,15,2,0,15,0.0,0.0
film,special_features,staff,first_name,15,2,0,15,0.0,0.0
category,category_id,staff,username,16,2,0,16,0.0,0.0
category,category_id,staff,first_name,16,2,0,16,0.0,0.0
category,name,customer,customer_id,16,599,0,16,0.0,0.0
category,name,customer,address_id,16,599,0,16,0.0,0.0
category,name,inventory,inventory_id,16,4581,0,16,0.0,0.0
category,name,payment,payment_id,16,16044,0,16,0.0,0.0
category,name,staff,store_id,16,2,0,16,0.0,0.0
category,name,staff,username,16,2,0,16,0.0,0.0
category,name,staff,address_id,16,2,0,16,0.0,0.0
category,name,staff,first_name,16,2,0,16,0.0,0.0
category,name,staff,staff_id,16,2,0,16,0.0,0.0
category,name,staff_list,ID,16,2,0,16,0.0,0.0
category,name,staff_list,SID,16,2,0,16,0.0,0.0
category,name,store,store_id,16,2,0,16,0.0,0.0
category,name,store,address_id,16,2,0,16,0.0,0.0
category,name,store,manager_staff_id,16,2,0,16,0.0,0.0
category,name,inventory,film_id,16,958,0,16,0.0,0.0
category,name,payment,customer_id,16,599,0,16,0.0,0.0
film_category,category_id,staff,username,16,2,0,16,0.0,0.0
film_category,category_id,staff,first_name,16,2,0,16,0.0,0.0
film_list,category,customer,customer_id,16,599,0,16,0.0,0.0
film_list,category,customer,address_id,16,599,0,16,0.0,0.0
film_list,category,inventory,inventory_id,16,4581,0,16,0.0,0.0
film_list,category,payment,payment_id,16,16044,0,16,0.0,0.0
film_list,category,staff,store_id,16,2,0,16,0.0,0.0
film_list,category,staff,username,16,2,0,16,0.0,0.0
film_list,category,staff,address_id,16,2,0,16,0.0,0.0
film_list,category,staff,first_name,16,2,0,16,0.0,0.0
film_list,category,staff,staff_id,16,2,0,16,0.0,0.0
film_list,category,staff_list,ID,16,2,0,16,0.0,0.0
film_list,category,staff_list,SID,16,2,0,16,0.0,0.0
film_list,category,store,store_id,16,2,0,16,0.0,0.0
film_list,category,store,address_id,16,2,0,16,0.0,0.0
film_list,category,store,manager_staff_id,16,2,0,16,0.0,0.0
film_list,category,inventory,film_id,16,958,0,16,0.0,0.0
film_list,category,payment,customer_id,16,599,0,16,0.0,0.0
nicer_but_slower_film_list,category,customer,customer_id,16,599,0,16,0.0,0.0
nicer_but_slower_film_list,category,customer,address_id,16,599,0,16,0.0,0.0
nicer_but_slower_film_list,category,inventory,inventory_id,16,4581,0,16,0.0,0.0
nicer_but_slower_film_list,category,payment,payment_id,16,16044,0,16,0.0,0.0
nicer_but_slower_film_list,category,staff,store_id,16,2,0,16,0.0,0.0
nicer_but_slower_film_list,category,staff,username,16,2,0,16,0.0,0.0
nicer_but_slower_film_list,category,staff,address_id,16,2,0,16,0.0,0.0
nicer_but_slower_film_list,category,staff,first_name,16,2,0,16,0.0,0.0
nicer_but_slower_film_list,category,staff,staff_id,16,2,0,16,0.0,0.0
nicer_but_slower_film_list,category,staff_list,ID,16,2,0,16,0.0,0.0
nicer_but_slower_film_list,category,staff_list,SID,16,2,0,16,0.0,0.0
nicer_but_slower_film_list,category,store,store_id,16,2,0,16,0.0,0.0
nicer_but_slower_film_list,category,store,address_id,16,2,0,16,0.0,0.0
nicer_but_slower_film_list,category,store,manager_staff_id,16,2,0,16,0.0,0.0
nicer_but_slower_film_list,category,inventory,film_id,16,958,0,16,0.0,0.0
nicer_but_slower_film_list,category,payment,customer_id,16,599,0,16,0.0,0.0
sales_by_film_category,category,customer,customer_id,16,599,0,16,0.0,0.0
sales_by_film_category,category,customer,address_id,16,599,0,16,0.0,0.0
sales_by_film_category,category,inventory,inventory_id,16,4581,0,16,0.0,0.0
sales_by_film_category,category,payment,payment_id,16,16044,0,16,0.0,0.0
sales_by_film_category,category,staff,store_id,16,2,0,16,0.0,0.0
sales_by_film_category,category,staff,username,16,2,0,16,0.0,0.0
sales_by_film_category,category,staff,address_id,16,2,0,16,0.0,0.0
sales_by_film_category,category,staff,first_name,16,2,0,16,0.0,0.0
sales_by_film_category,category,staff,staff_id,16,2,0,16,0.0,0.0
sales_by_film_category,category,staff_list,ID,16,2,0,16,0.0,0.0
sales_by_film_category,category,staff_list,SID,16,2,0,16,0.0,0.0
sales_by_film_category,category,store,store_id,16,2,0,16,0.0,0.0
sales_by_film_category,category,store,address_id,16,2,0,16,0.0,0.0
sales_by_film_category,category,store,manager_staff_id,16,2,0,16,0.0,0.0
sales_by_film_category,category,inventory,film_id,16,958,0,16,0.0,0.0
sales_by_film_category,category,payment,customer_id,16,599,0,16,0.0,0.0
sales_by_film_category,total_sales,customer,customer_id,16,599,0,16,0.0,0.0
sales_by_film_category,total_sales,customer,address_id,16,599,0,16,0.0,0.0
sales_by_film_category,total_sales,inventory,inventory_id,16,4581,0,16,0.0,0.0
sales_by_film_category,total_sales,payment,payment_id,16,16044,0,16,0.0,0.0
sales_by_film_category,total_sales,staff,store_id,16,2,0,16,0.0,0.0
sales_by_film_category,total_sales,staff,username,16,2,0,16,0.0,0.0
sales_by_film_category,total_sales,staff,address_id,16,2,0,16,0.0,0.0
sales_by_film_category,total_sales,staff,first_name,16,2,0,16,0.0,0.0
sales_by_film_category,total_sales,staff,staff_id,16,2,0,16,0.0,0.0
sales_by_film_category,total_sales,staff_list,ID,16,2,0,16,0.0,0.0
sales_by_film_category,total_sales,staff_list,SID,16,2,0,16,0.0,0.0
sales_by_film_category,total_sales,store,store_id,16,2,0,16,0.0,0.0
sales_by_film_category,total_sales,store,address_id,16,2,0,16,0.0,0.0
sales_by_film_category,total_sales,store,manager_staff_id,16,2,0,16,0.0,0.0
sales_by_film_category,total_sales,inventory,film_id,16,958,0,16,0.0,0.0
sales_by_film_category,total_sales,payment,customer_id,16,599,0,16,0.0,0.0
payment,amount,staff,username,19,2,1,18,5.263157894736842,50.0
payment,amount,staff,first_name,19,2,1,18,5.263157894736842,50.0
payment,amount,customer,customer_id,19,599,0,19,0.0,0.0
payment,amount,customer,address_id,19,599,0,19,0.0,0.0
payment,amount,inventory,inventory_id,19,4581,0,19,0.0,0.0
payment,amount,payment,payment_id,19,16044,0,19,0.0,0.0
payment,amount,staff,store_id,19,2,0,19,0.0,0.0
payment,amount,staff,address_id,19,2,0,19,0.0,0.0
payment,amount,staff,staff_id,19,2,0,19,0.0,0.0
payment,amount,staff_list,ID,19,2,0,19,0.0,0.0
payment,amount,staff_list,SID,19,2,0,19,0.0,0.0
payment,amount,store,store_id,19,2,0,19,0.0,0.0
payment,amount,store,address_id,19,2,0,19,0.0,0.0
payment,amount,store,manager_staff_id,19,2,0,19,0.0,0.0
payment,amount,inventory,film_id,19,958,0,19,0.0,0.0
payment,amount,payment,customer_id,19,599,0,19,0.0,0.0
film,replacement_cost,customer,customer_id,21,599,0,21,0.0,0.0
film,replacement_cost,customer,address_id,21,599,0,21,0.0,0.0
film,replacement_cost,inventory,inventory_id,21,4581,0,21,0.0,0.0
film,replacement_cost,payment,payment_id,21,16044,0,21,0.0,0.0
film,replacement_cost,staff,store_id,21,2,0,21,0.0,0.0
film,replacement_cost,staff,username,21,2,0,21,0.0,0.0
film,replacement_cost,staff,address_id,21,2,0,21,0.0,0.0
film,replacement_cost,staff,first_name,21,2,0,21,0.0,0.0
film,replacement_cost,staff,staff_id,21,2,0,21,0.0,0.0
film,replacement_cost,staff_list,ID,21,2,0,21,0.0,0.0
film,replacement_cost,staff_list,SID,21,2,0,21,0.0,0.0
film,replacement_cost,store,store_id,21,2,0,21,0.0,0.0
film,replacement_cost,store,address_id,21,2,0,21,0.0,0.0
film,replacement_cost,store,manager_staff_id,21,2,0,21,0.0,0.0
film,replacement_cost,inventory,film_id,21,958,0,21,0.0,0.0
film,replacement_cost,payment,customer_id,21,599,0,21,0.0,0.0
address,address_id,inventory,film_id,603,958,578,25,95.85406301824212,60.33402922755741
city,city_id,inventory,film_id,600,958,575,25,95.83333333333334,60.020876826722336
address,city_id,inventory,film_id,599,958,574,25,95.82637729549248,59.91649269311065
customer,customer_id,inventory,film_id,599,958,574,25,95.82637729549248,59.91649269311065
customer,address_id,inventory,film_id,599,958,574,25,95.82637729549248,59.91649269311065
customer_list,ID,inventory,film_id,599,958,574,25,95.82637729549248,59.91649269311065
payment,customer_id,inventory,film_id,599,958,574,25,95.82637729549248,59.91649269311065
rental,customer_id,inventory,film_id,599,958,574,25,95.82637729549248,59.91649269311065
film,film_id,inventory,film_id,1000,958,958,42,95.8,100.0
film_category,film_id,inventory,film_id,1000,958,958,42,95.8,100.0
film_list,FID,inventory,film_id,1000,958,958,42,95.8,100.0
film_text,film_id,inventory,film_id,1000,958,958,42,95.8,100.0
nicer_but_slower_film_list,FID,inventory,film_id,1000,958,958,42,95.8,100.0
film_actor,film_id,inventory,film_id,997,958,955,42,95.78736208625878,99.68684759916493
city,country_id,staff,store_id,109,2,2,107,1.834862385321101,100.0
city,country_id,staff,address_id,109,2,2,107,1.834862385321101,100.0
city,country_id,staff,staff_id,109,2,2,107,1.834862385321101,100.0
city,country_id,staff_list,ID,109,2,2,107,1.834862385321101,100.0
city,country_id,staff_list,SID,109,2,2,107,1.834862385321101,100.0
city,country_id,store,store_id,109,2,2,107,1.834862385321101,100.0
city,country_id,store,address_id,109,2,2,107,1.834862385321101,100.0
city,country_id,store,manager_staff_id,109,2,2,107,1.834862385321101,100.0
country,country_id,staff,store_id,109,2,2,107,1.834862385321101,100.0
country,country_id,staff,address_id,109,2,2,107,1.834862385321101,100.0
country,country_id,staff,staff_id,109,2,2,107,1.834862385321101,100.0
country,country_id,staff_list,ID,109,2,2,107,1.834862385321101,100.0
country,country_id,staff_list,SID,109,2,2,107,1.834862385321101,100.0
country,country_id,store,store_id,109,2,2,107,1.834862385321101,100.0
country,country_id,store,address_id,109,2,2,107,1.834862385321101,100.0
country,country_id,store,manager_staff_id,109,2,2,107,1.834862385321101,100.0
customer_list,country,customer,customer_id,108,599,0,108,0.0,0.0
customer_list,country,customer,address_id,108,599,0,108,0.0,0.0
customer_list,country,inventory,inventory_id,108,4581,0,108,0.0,0.0
customer_list,country,payment,payment_id,108,16044,0,108,0.0,0.0
customer_list,country,staff,store_id,108,2,0,108,0.0,0.0
customer_list,country,staff,username,108,2,0,108,0.0,0.0
customer_list,country,staff,address_id,108,2,0,108,0.0,0.0
customer_list,country,staff,first_name,108,2,0,108,0.0,0.0
customer_list,country,staff,staff_id,108,2,0,108,0.0,0.0
customer_list,country,staff_list,ID,108,2,0,108,0.0,0.0
customer_list,country,staff_list,SID,108,2,0,108,0.0,0.0
customer_list,country,store,store_id,108,2,0,108,0.0,0.0
customer_list,country,store,address_id,108,2,0,108,0.0,0.0
customer_list,country,store,manager_staff_id,108,2,0,108,0.0,0.0
customer_list,country,inventory,film_id,108,958,0,108,0.0,0.0
customer_list,country,payment,customer_id,108,599,0,108,0.0,0.0
city,country_id,staff,username,109,2,0,109,0.0,0.0
city,country_id,staff,first_name,109,2,0,109,0.0,0.0
country,country_id,staff,username,109,2,0,109,0.0,0.0
country,country_id,staff,first_name,109,2,0,109,0.0,0.0
country,country,customer,customer_id,109,599,0,109,0.0,0.0
country,country,customer,address_id,109,599,0,109,0.0,0.0
country,country,inventory,inventory_id,109,4581,0,109,0.0,0.0
country,country,payment,payment_id,109,16044,0,109,0.0,0.0
country,country,staff,store_id,109,2,0,109,0.0,0.0
country,country,staff,username,109,2,0,109,0.0,0.0
country,country,staff,address_id,109,2,0,109,0.0,0.0
country,country,staff,first_name,109,2,0,109,0.0,0.0
country,country,staff,staff_id,109,2,0,109,0.0,0.0
country,country,staff_list,ID,109,2,0,109,0.0,0.0
country,country,staff_list,SID,109,2,0,109,0.0,0.0
country,country,store,store_id,109,2,0,109,0.0,0.0
country,country,store,address_id,109,2,0,109,0.0,0.0
country,country,store,manager_staff_id,109,2,0,109,0.0,0.0
country,country,inventory,film_id,109,958,0,109,0.0,0.0
country,country,payment,customer_id,109,599,0,109,0.0,0.0
actor,last_name,customer,customer_id,121,599,0,121,0.0,0.0
actor,last_name,customer,address_id,121,599,0,121,0.0,0.0
actor,last_name,inventory,inventory_id,121,4581,0,121,0.0,0.0
actor,last_name,payment,payment_id,121,16044,0,121,0.0,0.0
actor,last_name,staff,store_id,121,2,0,121,0.0,0.0
actor,last_name,staff,username,121,2,0,121,0.0,0.0
actor,last_name,staff,address_id,121,2,0,121,0.0,0.0
actor,last_name,staff,first_name,121,2,0,121,0.0,0.0
actor,last_name,staff,staff_id,121,2,0,121,0.0,0.0
actor,last_name,staff_list,ID,121,2,0,121,0.0,0.0
actor,last_name,staff_list,SID,121,2,0,121,0.0,0.0
actor,last_name,store,store_id,121,2,0,121,0.0,0.0
actor,last_name,store,address_id,121,2,0,121,0.0,0.0
actor,last_name,store,manager_staff_id,121,2,0,121,0.0,0.0
actor,last_name,inventory,film_id,121,958,0,121,0.0,0.0
actor,last_name,payment,customer_id,121,599,0,121,0.0,0.0
actor_info,last_name,customer,customer_id,121,599,0,121,0.0,0.0
actor_info,last_name,customer,address_id,121,599,0,121,0.0,0.0
actor_info,last_name,inventory,inventory_id,121,4581,0,121,0.0,0.0
actor_info,last_name,payment,payment_id,121,16044,0,121,0.0,0.0
actor_info,last_name,staff,store_id,121,2,0,121,0.0,0.0
actor_info,last_name,staff,username,121,2,0,121,0.0,0.0
actor_info,last_name,staff,address_id,121,2,0,121,0.0,0.0
actor_info,last_name,staff,first_name,121,2,0,121,0.0,0.0
actor_info,last_name,staff,staff_id,121,2,0,121,0.0,0.0
actor_info,last_name,staff_list,ID,121,2,0,121,0.0,0.0
actor_info,last_name,staff_list,SID,121,2,0,121,0.0,0.0
actor_info,last_name,store,store_id,121,2,0,121,0.0,0.0
actor_info,last_name,store,address_id,121,2,0,121,0.0,0.0
actor_info,last_name,store,manager_staff_id,121,2,0,121,0.0,0.0
actor_info,last_name,inventory,film_id,121,958,0,121,0.0,0.0
actor_info,last_name,payment,customer_id,121,599,0,121,0.0,0.0
actor,first_name,staff,username,128,2,1,127,0.78125,50.0
actor,first_name,staff,first_name,128,2,1,127,0.78125,50.0
actor_info,first_name,staff,username,128,2,1,127,0.78125,50.0
actor_info,first_name,staff,first_name,128,2,1,127,0.78125,50.0
actor,first_name,customer,customer_id,128,599,0,128,0.0,0.0
actor,first_name,customer,address_id,128,599,0,128,0.0,0.0
actor,first_name,inventory,inventory_id,128,4581,0,128,0.0,0.0
actor,first_name,payment,payment_id,128,16044,0,128,0.0,0.0
actor,first_name,staff,store_id,128,2,0,128,0.0,0.0
actor,first_name,staff,address_id,128,2,0,128,0.0,0.0
actor,first_name,staff,staff_id,128,2,0,128,0.0,0.0
actor,first_name,staff_list,ID,128,2,0,128,0.0,0.0
actor,first_name,staff_list,SID,128,2,0,128,0.0,0.0
actor,first_name,store,store_id,128,2,0,128,0.0,0.0
actor,first_name,store,address_id,128,2,0,128,0.0,0.0
actor,first_name,store,manager_staff_id,128,2,0,128,0.0,0.0
actor,first_name,inventory,film_id,128,958,0,128,0.0,0.0
actor,first_name,payment,customer_id,128,599,0,128,0.0,0.0
actor_info,first_name,customer,customer_id,128,599,0,128,0.0,0.0
