구,업종명,업소명,인허가일자,영업상태,폐업일자,소재지(도로명),소재지(지번),데이터기준일자
분당구,건강기능식품일반판매업,주식회사비케이인터내셔널,2019-04-04,폐업,2023-12-05,경기도 성남시 분당구 야탑로 28  우당프라자 지하1층 일부(601호)호 (야탑동),경기도 성남시 분당구 야탑동 537-4 우당프라자 ,2024-04-17
분당구,건강기능식품일반판매업,포라이프리서치코리아,2014-11-13,폐업,2016-10-07,경기도 성남시 분당구 정자로 115 (정자동  한솔마을 주공아파트 502동 1206호),경기도 성남시 분당구 정자동 112 한솔마을 주공아파트 502동 1206호 ,2024-04-17
분당구,건강기능식품일반판매업,(주)새농분당정자지점,2017-06-28,폐업,2022-11-24,경기도 성남시 분당구 백현로 154 (정자동  신일종합상가 101호 일부),경기도 성남시 분당구 정자동 46-5 신일종합상가 101호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,맛있는다이어트클럽,2012-08-06,폐업,2014-04-24,경기도 성남시 분당구 돌마로 361 (수내동  동신코아빌딩 1층일부(112호)),경기도 성남시 분당구 수내동 63-2 동신코아빌딩 1층일부(112호) ,2024-04-17
분당구,건강기능식품일반판매업,파스퇴르유통,2015-05-12,폐업,2018-12-20,경기도 성남시 분당구 황새울로200번길 45 (수내동  롯데백화점분당점 지하1층 일부),경기도 성남시 분당구 수내동 14 롯데백화점분당점 지하1층 일부 ,2024-04-17
분당구,건강기능식품일반판매업,라인요정,2010-05-31,폐업,2019-06-05,경기도 성남시 분당구 야탑로139번길 6-2 (야탑동 1층 일부),경기도 성남시 분당구 야탑동 321-1 1층 일부 ,2024-04-17
분당구,건강기능식품일반판매업,시니케어,2020-02-14,폐업,2022-07-26,경기도 성남시 분당구 느티로 70  406동 1903호 (정자동  느티마을3 4단지),경기도 성남시 분당구 정자동 88 느티마을3 4단지 ,2024-04-17
분당구,건강기능식품일반판매업,아모레퍼시픽,2010-06-22,폐업,2014-12-30,경기도 성남시 분당구 성남대로925번길 16 (야탑동 성남(분당)여객자동차터미널 홈플러스야탑점3층 일부),경기도 성남시 분당구 야탑동 341 성남(분당)여객자동차터미널 홈플러스야탑점3층 일부 ,2024-04-17
분당구,건강기능식품일반판매업,자생홈메디,2014-09-25,폐업,2015-03-20,경기도 성남시 분당구 돌마로 73 (금곡동  우방코아 504호 일부),경기도 성남시 분당구 금곡동 155 우방코아 504호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,이롬자이온성남센터,2009-04-16,폐업,2019-05-28,경기도 성남시 분당구 백현로101번길 17 (수내동 초림프라자 306호),경기도 성남시 분당구 수내동 20-2 초림프라자 306호 ,2024-04-17
분당구,건강기능식품일반판매업,영우리빙,2015-02-16,폐업,2015-05-14,경기도 성남시 분당구 선지봉로16번길 6 (분당동  1층 202호 일부),경기도 성남시 분당구 분당동 177-8 1층 202호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,한국엑스트라엑셀인터내셔날제2지사,2011-12-05,폐업,2020-01-15,경기도 성남시 분당구 서현로 216 (서현동  분당오벨리스크 1209호),경기도 성남시 분당구 서현동 245-1 분당오벨리스크 1209호 ,2024-04-17
분당구,건강기능식품일반판매업,툭,2021-04-15,폐업,2022-01-04,경기도 성남시 분당구 분당로201번길 17  112동 201호 (서현동  효자촌),경기도 성남시 분당구 서현동 300 효자촌 ,2024-04-17
분당구,건강기능식품일반판매업,천지양 야탑점,2008-02-15,폐업,2014-03-13,경기도 성남시 분당구 판교로 441 (야탑동 남서울프라자108호 일부),경기도 성남시 분당구 야탑동 533-5 남서울프라자108호 일부 ,2024-04-17
분당구,건강기능식품유통전문판매업,삼십일도씨 주식회사,2016-07-12,폐업,2020-12-11,경기도 성남시 분당구 운중로 132 (운중동  큐브타워 512호 일부),경기도 성남시 분당구 운중동 943 큐브타워 512호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,원웨이주식회사,2021-03-26,폐업,2022-12-29,경기도 성남시 분당구 대왕판교로 155  더 헤리티지 211호 (금곡동),경기도 성남시 분당구 금곡동 305-2 더 헤리티지 ,2024-04-17
분당구,건강기능식품일반판매업,프리테라,2021-07-20,폐업,2022-05-16,경기도 성남시 분당구 매화로 38  성우오피스빌딩 3층 일부(28)호 (야탑동),경기도 성남시 분당구 야탑동 291-5 성우오피스빌딩 ,2024-04-17
분당구,건강기능식품일반판매업,(주)이노비즈서비스,2015-06-17,폐업,2021-10-29,경기도 성남시 분당구 판교로 253 (삼평동  판교이노밸리 C동 101호 일부),경기도 성남시 분당구 삼평동 621 판교이노밸리 C동 101호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,(주)하이리빙,2004-07-20,폐업,2006-05-10, ,경기도 성남시 분당구 정자동 9 현대아이파크 101동 1603호,2024-04-17
분당구,건강기능식품일반판매업,오휘분당수내지사,2008-05-26,폐업,2013-08-06,경기도 성남시 분당구 내정로173번길 1 (수내동  한국상업은행 3층 일부),경기도 성남시 분당구 수내동 28-1 한국상업은행 3층 일부 ,2024-04-17
분당구,건강기능식품일반판매업,에스에이유통,2020-09-22,폐업,2023-05-16,경기도 성남시 분당구 매화로 54  복정빌딩 2층 4호 일부(A065)호 (야탑동),경기도 성남시 분당구 야탑동 290-2 복정빌딩 2층 4호 일부(A065)호 ,2024-04-17
분당구,건강기능식품일반판매업,에이치제이와이,2022-06-22,폐업,2023-01-17,경기도 성남시 분당구 황새울로360번길 21  분당서현신영팰리스타워 10층 일부(R1044호)호 (서현동),경기도 성남시 분당구 서현동 246-2 분당서현신영팰리스타워  10층일부 R1044호,2024-04-17
분당구,건강기능식품일반판매업,큰소망허브다이어트,2010-11-26,폐업,2019-01-25,경기도 성남시 분당구 느티로 70 (정자동  느티마을공무원아파트 상가동 106호일부),경기도 성남시 분당구 정자동 90 느티마을공무원아파트 상가동 106호일부 ,2024-04-17
분당구,건강기능식품일반판매업,마임수내양지,2006-07-25,폐업,2023-06-12,경기도 성남시 분당구 성남대로925번길 11  유니마트 3층 307(일부)호 (야탑동),경기도 성남시 분당구 야탑동 352-4 유니마트 307(일부)호 ,2024-04-17
분당구,건강기능식품일반판매업,제라인터내셔널 주식회사,2021-08-19,폐업,2022-02-07,경기도 성남시 분당구 성남대로343번길 10-6  3층 일부(3191)호 (정자동),경기도 성남시 분당구 정자동 18-4 ,2024-04-17
분당구,건강기능식품일반판매업,미나여성의원,2017-07-20,폐업,2020-12-28,경기도 성남시 분당구 성남대로 349 (정자동  시그마타워 403호),경기도 성남시 분당구 정자동 17-5 시그마타워 403호 ,2024-04-17
분당구,건강기능식품일반판매업,이금이,2022-01-13,폐업,2023-12-18,경기도 성남시 분당구 서현로210번길 1  보람코아 4층 405(일부)호 (서현동),경기도 성남시 분당구 서현동 245-2 보람코아 4층 405(일부)호 ,2024-04-17
분당구,건강기능식품일반판매업,허브로즈,2013-07-31,폐업,2014-10-13,경기도 성남시 분당구 분당로263번길 13 (서현동  효자촌 분산상가비동 1층 108호),경기도 성남시 분당구 서현동 310 효자촌 분산상가비동 1층 108호 ,2024-04-17
분당구,건강기능식품일반판매업,이시연의허브다이어트,2013-10-15,폐업,2019-05-23,경기도 성남시 분당구 쇳골로 40 (금곡동  시온빌라B동 201호),경기도 성남시 분당구 금곡동 65-1 시온빌라B동 201호 ,2024-04-17
분당구,건강기능식품일반판매업,나리상사,2006-05-18,폐업,2007-06-11, ,경기도 성남시 분당구 서현동 246-2 분당서현신명팰리스타워 905호 ,2024-04-17
분당구,건강기능식품일반판매업,야탑건강생활,2004-06-18,폐업,2006-11-07, ,경기도 성남시 분당구 야탑동 361-3 금탑프라자508호 ,2024-04-17
분당구,건강기능식품일반판매업,스펠라랜드분당센터,2007-10-09,폐업,2010-06-07, ,경기도 성남시 분당구 서현동 249-2 문준빌딩 6층일부 ,2024-04-17
분당구,건강기능식품일반판매업,솔고의료기,2016-04-26,폐업,2018-02-05,경기도 성남시 분당구 수내로46번길 20 (수내동  맛자랑멋자랑 405호 일부),경기도 성남시 분당구 수내동 8-5 맛자랑멋자랑 405호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,지에스25 분당아름점,2017-07-04,폐업,2020-02-13,경기도 성남시 분당구 이매로 11 (이매동  아름마을 상가동 (1층103호  1층104호  1층105호) 일부),경기도 성남시 분당구 이매동 142 아름마을 상가동 (1층103호  1층104호  1층105호) 일부 ,2024-04-17
분당구,건강기능식품일반판매업,아리따움,2010-05-13,폐업,2015-06-30,경기도 성남시 분당구 구미로 60 (구미동 관보쇼핑 108호 일부),경기도 성남시 분당구 구미동 203-1 관보쇼핑 108호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,에벤에셀허브다이어트클럽,2010-09-24,폐업,2019-05-29,경기도 성남시 분당구 정자로 88 (정자동 성심빌딩 1층 일부),경기도 성남시 분당구 정자동 126-4 성심빌딩 1층 일부 ,2024-04-17
분당구,건강기능식품일반판매업,허브,2020-03-20,폐업,2021-12-30,경기도 성남시 분당구 대왕판교로645번길 12  경기창조경제혁신센터 9층 14호 (삼평동),경기도 성남시 분당구 삼평동 629 경기창조경제혁신센터 ,2024-04-17
분당구,건강기능식품일반판매업,삼성제약헬스케어,2017-06-15,폐업,2019-12-26,경기도 성남시 분당구 운중로 146 (운중동  젬백스타워 1층 일부),경기도 성남시 분당구 운중동 939 젬백스타워 1층 일부 ,2024-04-17
분당구,건강기능식품일반판매업,팜코리아,2006-02-22,폐업,2019-09-05,경기도 성남시 분당구 장안로56번길 3 (분당동),경기도 성남시 분당구 분당동 115-5 ,2024-04-17
분당구,건강기능식품일반판매업,리치앤패밀리써니(리치n패밀리sunny),2022-10-11,폐업,2023-04-10,경기도 성남시 분당구 중앙공원로 53  120동 403호 (서현동  시범단지삼성.한신아파트),경기도 성남시 분당구 서현동 87 시범단지삼성.한신아파트 120동 403호,2024-04-17
분당구,건강기능식품일반판매업,(주)올리벤더,2017-10-30,폐업,2021-12-30,경기도 성남시 분당구 성남대로2번길 6 (구미동  LG트윈하우스 613호),경기도 성남시 분당구 구미동 192 LG트윈하우스 613호 ,2024-04-17
분당구,건강기능식품일반판매업,(주)농협홍삼한삼인야탑NC,2011-06-15,폐업,2018-04-26,경기도 성남시 분당구 야탑로81번길 11 (야탑동 지하1층 일부),경기도 성남시 분당구 야탑동 357-1 지하1층 일부 ,2024-04-17
분당구,건강기능식품일반판매업,에이취엘팜(HLPharm)성남지사,2005-06-23,폐업,2007-06-05, ,경기도 성남시 분당구 이매동 115-5 한라프라자 203호 ,2024-04-17
분당구,건강기능식품일반판매업,리디아리,2019-09-16,폐업,2021-01-07,경기도 성남시 분당구 미금일로 136  506동 406호 (구미동  까치마을건영빌라),경기도 성남시 분당구 구미동 12 까치마을건영빌라 ,2024-04-17
분당구,건강기능식품일반판매업,헬스아이몰,2021-03-10,폐업,2022-11-11,경기도 성남시 분당구 매화로 51  로즈프라자 3층 일부(302-119)호 (야탑동),경기도 성남시 분당구 야탑동 382-3 로즈프라자 ,2024-04-17
분당구,건강기능식품일반판매업,타임코퍼레이션,2019-07-02,폐업,2020-04-16,경기도 성남시 분당구 매화로 51  로즈프라자 302-1차호 (야탑동),경기도 성남시 분당구 야탑동 382-3 로즈프라자 302-1차호 ,2024-04-17
분당구,건강기능식품일반판매업,세븐일레븐(분당정자3호점),2004-06-22,폐업,2005-07-06, ,경기도 성남시 분당구 정자동 130-1 성남상가 1층1 2호 ,2024-04-17
분당구,건강기능식품일반판매업,오페라허브다이어트,2011-08-19,폐업,2013-03-22, ,경기도 성남시 분당구 수내동 55 파크타운분산상가동 1층 8호 ,2024-04-17
분당구,건강기능식품일반판매업,(주)고려인삼창영,2004-06-15,폐업,2019-03-15,경기도 성남시 분당구 야탑로139번길 6-13 (야탑동  1층 일부),경기도 성남시 분당구 야탑동 320-9 1층 일부 ,2024-04-17
분당구,건강기능식품일반판매업,리얼컴포드 분당애플플라자점,2015-05-06,폐업,2019-12-26,경기도 성남시 분당구 탄천상로151번길 20 (구미동  월드쇼핑(A B 애플프라자) B동 201호 일부),경기도 성남시 분당구 구미동 159 월드쇼핑(A B 애플프라자) B동 201호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,고시환소아과,2005-01-25,폐업,2008-06-19, ,경기도 성남시 분당구 금곡동 152 동양프라자 308호 ,2024-04-17
분당구,건강기능식품일반판매업,네온(NEON),2022-06-07,폐업,2024-01-02,경기도 성남시 분당구 장미로 198  아델파크빌 3층 330호 (야탑동),경기도 성남시 분당구 야탑동 219-1 아델파크빌  3층 330호,2024-04-17
분당구,건강기능식품일반판매업,스몰케어,2022-06-16,폐업,2024-03-25,경기도 성남시 분당구 불정로 397  311동 1201호 (서현동  효자촌임광아파트),경기도 성남시 분당구 서현동 292 효자촌임광아파트 311동 1201호,2024-04-17
분당구,건강기능식품일반판매업,포라이프리서치코리아,2015-08-21,폐업,2019-11-13,경기도 성남시 분당구 서현로 170 (서현동  분당풍림아이원플러스오피스텔 D-808호 일부),경기도 성남시 분당구 서현동 255-1 분당풍림아이원플러스오피스텔 D-808호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,(주)미래벤처,2008-11-26,폐업,2010-01-28, ,경기도 성남시 분당구 서현동 255-1 풍림아이원플러스 C-1005호 ,2024-04-17
분당구,건강기능식품일반판매업,세븐라이프,2021-01-07,폐업,2022-11-25,경기도 성남시 분당구 서현로210번길 1  보람코아 4층 405(일부 405-1호)호 (서현동),경기도 성남시 분당구 서현동 245-2 보람코아 4층 405호 일부(405-1호) ,2024-04-17
분당구,건강기능식품일반판매업,(주)미건글로벌,2005-07-01,폐업,2010-04-12, ,경기도 성남시 분당구 정자동 253 주택공원 리오웨딩빌딩 2층 ,2024-04-17
분당구,건강기능식품일반판매업,디즈웰분당제일지사,2010-12-21,폐업,2013-09-27,경기도 성남시 분당구 야탑로69번길 18 (야탑동 동아프라자 310호 일부),경기도 성남시 분당구 야탑동 353-2 동아프라자 310호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,이코스웨이코리아,2009-03-26,폐업,2011-08-11, ,경기도 성남시 분당구 서현동 89 서현파크프라자1층 132호 ,2024-04-17
분당구,건강기능식품일반판매업,비투엠커머스,2023-01-10,폐업,2023-10-17,경기도 성남시 분당구 성남대로343번길 10-6  3층 일부(3199)호 (정자동),경기도 성남시 분당구 정자동 18-4 3층 일부(3199)호 ,2024-04-17
분당구,건강기능식품유통전문판매업,(주)아트피아,2005-01-20,폐업,2014-06-16,경기도 성남시 분당구 황새울로 216 (수내동  휴맥스빌리지(벤처사옥) 502호 일부),경기도 성남시 분당구 수내동 11-4 휴맥스빌리지(벤처사옥) 502호 일부 ,2024-04-17
분당구,건강기능식품유통전문판매업,(주)그린바이오싸이언스,2009-06-26,폐업,2019-12-06,경기도 성남시 분당구 서현로210번길 2 (서현동 성지하이츠텔 817),경기도 성남시 분당구 서현동 245-3 성지하이츠텔 817 ,2024-04-17
분당구,건강기능식품일반판매업,(주)삼흥-한시적,2020-09-09,폐업,2020-09-30,경기도 성남시 분당구 황새울로360번길 42  AK플라자 지하1층 일부호 (서현동),경기도 성남시 분당구 서현동 263 AK플라자 ,2024-04-17
분당구,건강기능식품일반판매업,김경희소아과의원,2004-12-10,폐업,2006-03-07, ,경기도 성남시 분당구 서현동 93 번지 현대카스올림픽골프파크 203호 ,2024-04-17
분당구,건강기능식품일반판매업,유유골프,2020-04-28,폐업,2021-08-09,경기도 성남시 분당구 불정로 397  315동 1502호 (서현동  효자촌임광아파트),경기도 성남시 분당구 서현동 292 효자촌임광아파트 ,2024-04-17
분당구,건강기능식품일반판매업,유스날,2021-05-25,폐업,2022-05-12,경기도 성남시 분당구 대왕판교로645번길 12  경기창조경제혁신센터 9층 일부호 (삼평동),경기도 성남시 분당구 삼평동 629 경기창조경제혁신센터 ,2024-04-17
분당구,건강기능식품일반판매업,아이디어랩,2014-11-04,폐업,2017-06-15,경기도 성남시 분당구 야탑로 28 (야탑동   311호  (우당프라자빌딩 비1)),경기도 성남시 분당구 야탑동 537-4 ,2024-04-17
분당구,건강기능식품일반판매업,(주)아스티스포츠,2018-08-10,폐업,2019-02-20,경기도 성남시 분당구 황새울로 234  분당트라팰리스 1154호 (수내동),경기도 성남시 분당구 수내동 10-1 분당트라팰리스 ,2024-04-17
분당구,건강기능식품일반판매업,독일상점,2018-12-17,폐업,2021-10-29,경기도 성남시 분당구 백현로 100  정자I'PARK 1514호 (정자동),경기도 성남시 분당구 정자동 27 정자I'PARK ,2024-04-17
분당구,건강기능식품일반판매업,애티튜드코리아,2016-09-26,폐업,2022-04-11,경기도 성남시 분당구 정자일로 25  대덕프라자2 5층 506호 (금곡동),경기도 성남시 분당구 금곡동 206 대덕프라자2 ,2024-04-17
분당구,건강기능식품일반판매업,정이네가게,2013-11-29,폐업,2019-05-24,경기도 성남시 분당구 야탑로245번길 11 (야탑동  목련마을 대원빌라 101동 206호),경기도 성남시 분당구 야탑동 173 목련마을 대원빌라 101동 206호 ,2024-04-17
분당구,건강기능식품일반판매업,조은쇼핑,2005-03-15,폐업,2019-10-23,경기도 성남시 분당구 불곡로7번길 4 (정자동),경기도 성남시 분당구 정자동 222-4 ,2024-04-17
분당구,건강기능식품일반판매업,이든네이처 분당지사,2022-07-22,폐업,2024-01-02,경기도 성남시 분당구 구미로 16  성우스타우스오피스텔 6층 659호 (구미동),경기도 성남시 분당구 구미동 189-1 성우스타우스오피스텔 659호,2024-04-17
분당구,건강기능식품일반판매업,웰네이처몰,2013-01-17,폐업,2017-06-19,경기도 성남시 분당구 장미로 101 (야탑동  장미마을 822동705호),경기도 성남시 분당구 야탑동 335 장미마을 822동705호 ,2024-04-17
분당구,건강기능식품일반판매업,아로마피부관리,2012-10-22,폐업,2014-09-17,경기도 성남시 분당구 탄천로 215 (야탑동  체육회관 지2층 상점15호일부),경기도 성남시 분당구 야탑동 486 체육회관 지2층 상점15호일부 ,2024-04-17
분당구,건강기능식품일반판매업,에이씨앤(ACN),2015-11-04,폐업,2017-11-17,경기도 성남시 분당구 내정로 185 (수내동  양지마을청구아파트 204동 802호 일부),경기도 성남시 분당구 수내동 36 양지마을청구아파트 204동 802호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,조아조아OK,2005-03-16,폐업,2012-12-28, ,경기도 성남시 분당구 구미동 192 LG 틔윈하우스 849호 ,2024-04-17
분당구,건강기능식품일반판매업,닥터셀,2011-01-21,폐업,2020-01-15,경기도 성남시 분당구 성남대로916번길 11 (야탑동  글라스타워 401호일부(46호)),경기도 성남시 분당구 야탑동 366-4 글라스타워 401호일부(46호) ,2024-04-17
분당구,건강기능식품일반판매업,야베스가정의학과의원내,2004-06-17,폐업,2019-12-09,경기도 성남시 분당구 불정로 379 (서현동 201호),경기도 성남시 분당구 서현동 305-2 201호 ,2024-04-17
분당구,건강기능식품일반판매업,최서영,2022-05-25,폐업,2024-01-08,경기도 성남시 분당구 판교원로82번길 30  1309동 903호 (운중동  산운마을13단지아파트),경기도 성남시 분당구 운중동 918 산운마을13단지아파트 1309동 903호,2024-04-17
분당구,건강기능식품일반판매업,토라,2010-03-25,폐업,2010-11-16, ,경기도 성남시 분당구 정자동 168-1 대림아크로텔 1층 118호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,훼미리마트 분당시그마,2004-06-21,폐업,2020-09-02,경기도 성남시 분당구 탄천상로 164 (구미동 시그마오피스텔 B-4호),경기도 성남시 분당구 구미동 18 시그마오피스텔 B-4호 ,2024-04-17
분당구,건강기능식품일반판매업,건강한생활습관365,2022-03-23,폐업,2022-08-04,경기도 성남시 분당구 내정로 55  312동 1501호 (정자동  상록마을),경기도 성남시 분당구 정자동 121 상록마을 312동 1501호,2024-04-17
분당구,건강기능식품일반판매업,분당삼성비뇨기과,2017-11-01,폐업,2020-10-19,경기도 성남시 분당구 성남대로926번길 6 (야탑동  야탑 대덕프라자 604호),경기도 성남시 분당구 야탑동 361-5 야탑 대덕프라자 604호 ,2024-04-17
분당구,건강기능식품일반판매업,아방서현점,2004-12-03,폐업,2007-11-13, ,경기도 성남시 분당구 서현동 248-4 번지403 ,2024-04-17
분당구,건강기능식품일반판매업,테이크모먼트,2022-01-06,폐업,2023-12-29,경기도 성남시 분당구 매화로 12  802동 102호 (야탑동  탑마을),경기도 성남시 분당구 야탑동 518 탑마을 802동 102호,2024-04-17
분당구,건강기능식품일반판매업,GS마케팅,2005-04-12,폐업,2006-04-05, ,경기도 성남시 분당구 수내동 19-2 그린프라자 412호 ,2024-04-17
분당구,건강기능식품일반판매업,(주)제인인터내셔날,2018-08-08,폐업,2023-11-28,경기도 성남시 분당구 성남대로 393  두산위브파빌리온 16층 A1602호 (정자동),경기도 성남시 분당구 정자동 7 두산위브파빌리온 16층 A1602호 ,2024-04-17
분당구,건강기능식품일반판매업,아리따움(ARITAUM),2013-09-16,폐업,2018-06-14,경기도 성남시 분당구 대왕판교로606번길 58 (삼평동  판교푸르지오월드마크1-20호),경기도 성남시 분당구 삼평동 741 판교푸르지오월드마크1-20호 ,2024-04-17
분당구,건강기능식품일반판매업,(주)메디타임,2007-03-02,폐업,2010-06-01, ,경기도 성남시 분당구 이매동 146-2 중일빌딩 2층 일부 ,2024-04-17
분당구,건강기능식품일반판매업,쿰,2021-10-29,폐업,2023-10-24,경기도 성남시 분당구 양현로166번길 20  906동 1104호 (이매동  이매촌동신9단지아파트),경기도 성남시 분당구 이매동 110 이매촌동신9단지아파트 906동 1104호 ,2024-04-17
분당구,건강기능식품일반판매업,린 의원,2005-09-08,폐업,2019-10-25,경기도 성남시 분당구 성남대로 345 (정자동 정자역플라자 303  304호),경기도 성남시 분당구 정자동 17-6 정자역플라자 303  304호 ,2024-04-17
분당구,건강기능식품일반판매업,마녀팜,2020-06-02,폐업,2021-04-29,경기도 성남시 분당구 대왕판교로 155  더 헤리티지 115동 404호 (금곡동),경기도 성남시 분당구 금곡동 305-2 더 헤리티지 ,2024-04-17
분당구,건강기능식품일반판매업,드림아이즈,2005-09-05,폐업,2020-01-15,경기도 성남시 분당구 황새울로330번길 16 (서현동 천지오피스텔809호),경기도 성남시 분당구 서현동 270-3 천지오피스텔809호 ,2024-04-17
분당구,건강기능식품일반판매업,허브쏙쏙,2014-05-19,폐업,2019-10-30,경기도 성남시 분당구 불정로 195 (정자동  정든마을 609동 2202호),경기도 성남시 분당구 정자동 198 정든마을 609동 2202호 ,2024-04-17
분당구,건강기능식품일반판매업,훼미리마트로얄팰리스점,2004-06-21,폐업,2007-03-02, ,경기도 성남시 분당구 정자동 28-1 로얄팰리스상가 103 104호 ,2024-04-17
분당구,건강기능식품일반판매업,에이스패밀리,2004-06-21,폐업,2017-06-29,경기도 성남시 분당구 장미로 101  803동 502호 (야탑동 장미현대아파트),경기도 성남시 분당구 야탑동 334 장미현대아파트 803동 502호,2024-04-17
분당구,건강기능식품일반판매업,분당도촌,2011-08-25,폐업,2018-10-19,경기도 성남시 분당구 이매로 84 (이매동 목화빌딩 3층 일부),경기도 성남시 분당구 이매동 261 목화빌딩 3층 일부 ,2024-04-17
분당구,건강기능식품일반판매업,암웨이(2501619),2010-02-16,폐업,2018-12-24,경기도 성남시 분당구 서판교로 29 (판교동  판교원마을 903동 902호),경기도 성남시 분당구 판교동 585 판교원마을 903동 902호 ,2024-04-17
분당구,건강기능식품일반판매업,준한의원,2004-12-10,폐업,2005-05-27, ,경기도 성남시 분당구 수내동 23-1 로얄팰리스하우스 2층 ,2024-04-17
분당구,건강기능식품일반판매업,엣지테라피,2005-07-28,폐업,2014-09-29,경기도 성남시 분당구 성남대로331번길 3-13 (정자동  대명제스트빌딩 210호),경기도 성남시 분당구 정자동 156-3 대명제스트빌딩 210호 ,2024-04-17
분당구,건강기능식품일반판매업,시니코리아분당점,2009-01-09,폐업,2010-07-08, ,경기도 성남시 분당구 금곡동 161 천사의도시 1차 333호 ,2024-04-17
분당구,건강기능식품일반판매업,한국암웨이,2004-06-25,폐업,2006-04-21, ,경기도 성남시 분당구 서현동 308 효자촌럭키아파트 605동 501호,2024-04-17
분당구,건강기능식품일반판매업,네이처맘,2008-12-22,폐업,2013-06-04,경기도 성남시 분당구 황새울로 234 (수내동 분당트라팰리스 319호),경기도 성남시 분당구 수내동 10-1 분당트라팰리스 319호 ,2024-04-17
분당구,건강기능식품일반판매업,컬러(color)허브다이어트,2011-07-18,폐업,2017-08-10,경기도 성남시 분당구 내정로173번길 11 (수내동  양지마을주상복합상가603 B08호 일부),경기도 성남시 분당구 수내동 29 양지마을주상복합상가603 B08호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,하이키한의원,2013-06-14,폐업,2022-12-09,경기도 성남시 분당구 돌마로 68 (구미동  분당프라자 505호 일부),경기도 성남시 분당구 구미동 23-1 분당프라자 505호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,루시아다이어트클럽,2011-08-11,폐업,2019-06-25,경기도 성남시 분당구 성남대로 168 (금곡동 미도프라자 401호 일부),경기도 성남시 분당구 금곡동 158 미도프라자 401호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,다모아몰,2012-07-10,폐업,2015-06-01,경기도 성남시 분당구 정자로 143 (정자동  한솔마을 205-1103),경기도 성남시 분당구 정자동 111 한솔마을 205-1103 ,2024-04-17
분당구,건강기능식품일반판매업,조은식품,2005-01-14,폐업,2005-07-28, ,경기도 성남시 분당구 정자동 132-2 번지 301호 ,2024-04-17
분당구,건강기능식품일반판매업,휴럼분당점,2007-02-08,폐업,2009-02-10, ,경기도 성남시 분당구 정자동 15-4 위브제니스 A-102(일부) A-103 ,2024-04-17
분당구,건강기능식품일반판매업,(주)올케리,2012-06-20,폐업,2020-01-15,경기도 성남시 분당구 성남대로 165 (금곡동  천사의도시 오피스텔 오831호 일부),경기도 성남시 분당구 금곡동 161 천사의도시 오피스텔 오831호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,GS수퍼마켓분당야탑점,2010-09-03,폐업,2020-10-19,경기도 성남시 분당구 야탑로 251 (야탑동 다주빌딩 1층 일부),경기도 성남시 분당구 야탑동 175-4 다주빌딩 1층 일부 ,2024-04-17
분당구,건강기능식품일반판매업,뷰티호텔,2009-06-17,폐업,2022-12-28,경기도 성남시 분당구 정자일로 100  4층 403호 (정자동  미켈란쉐르빌),경기도 성남시 분당구 정자동 180 미켈란쉐르빌 ,2024-04-17
분당구,건강기능식품일반판매업,CMG제약,2020-06-10,폐업,2020-06-29,경기도 성남시 분당구 판교역로146번길 20  현대백화점 판교점 지하1층 일부호 (백현동),경기도 성남시 분당구 백현동 541 현대백화점 판교점 ,2024-04-17
분당구,건강기능식품일반판매업,데이지,2020-07-13,폐업,2023-12-28,경기도 성남시 분당구 미금일로 58  414동 104호 (구미동  까치마을롯데  선경아파트),경기도 성남시 분당구 구미동 63 까치마을롯데  선경아파트 ,2024-04-17
분당구,건강기능식품일반판매업,한미디씨몰(DC Mall),2012-11-06,폐업,2014-03-03,경기도 성남시 분당구 구미로 16 (구미동  성우스타우스오피스텔 508호),경기도 성남시 분당구 구미동 189-1 성우스타우스오피스텔 508호 ,2024-04-17
분당구,건강기능식품일반판매업,에이블주식회사,2016-10-06,폐업,2022-10-13,경기도 성남시 분당구 정자로 78 (정자동  명동프라자 302호 일부),경기도 성남시 분당구 정자동 126-1 명동프라자 302호 일부 ,2024-04-17
분당구,건강기능식품일반판매업,허브SLIM다이어트,2010-10-04,폐업,2011-11-04, ,경기도 성남시 분당구 정자동 110 한솔마을 근린상가 지하1층 B107호 ,2024-04-17
분당구,건강기능식품일반판매업,허브케어,2010-05-26,폐업,2015-03-09,경기도 성남시 분당구 성남대로779번길 54 (이매동  동산쇼핑몰 1층 104호),경기도 성남시 분당구 이매동 137-3 동산쇼핑몰 1층 104호 ,2024-04-17
